INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	16	American Samoa	ASM	-170.7187269	-14.30587306	Oceania, exc. Australia and New Zealand	2014	F	Female	Y15T19	15 to 19 years old	46.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	16	American Samoa	ASM	-170.7187269	-14.30587306	Oceania, exc. Australia and New Zealand	2015	F	Female	Y15T19	15 to 19 years old	46.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	16	American Samoa	ASM	-170.7187269	-14.30587306	Oceania, exc. Australia and New Zealand	2016	F	Female	Y15T19	15 to 19 years old	40.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	16	American Samoa	ASM	-170.7187269	-14.30587306	Oceania, exc. Australia and New Zealand	2017	F	Female	Y15T19	15 to 19 years old	34.6	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2000	F	Female	Y15T19	15 to 19 years old	9.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2001	F	Female	Y15T19	15 to 19 years old	9.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2002	F	Female	Y15T19	15 to 19 years old	8.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2003	F	Female	Y15T19	15 to 19 years old	8.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2004	F	Female	Y15T19	15 to 19 years old	5.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2005	F	Female	Y15T19	15 to 19 years old	9.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2006	F	Female	Y15T19	15 to 19 years old	10.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2007	F	Female	Y15T19	15 to 19 years old	5.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2008	F	Female	Y15T19	15 to 19 years old	8.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2009	F	Female	Y15T19	15 to 19 years old	4.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2010	F	Female	Y15T19	15 to 19 years old	4.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2011	F	Female	Y15T19	15 to 19 years old	5.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2012	F	Female	Y15T19	15 to 19 years old	2.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2013	F	Female	Y15T19	15 to 19 years old	4.5	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2014	F	Female	Y15T19	15 to 19 years old	5.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2015	F	Female	Y15T19	15 to 19 years old	3.1	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2016	F	Female	Y15T19	15 to 19 years old	2.6	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2017	F	Female	Y15T19	15 to 19 years old	3.6	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	20	Andorra	AND	1.576257417	42.54548611	Europe and Northern America	2018	F	Female	Y15T19	15 to 19 years old	2.7	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2001	F	Female	Y15T19	15 to 19 years old	122.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Angola 2001 Multiple Indicator Cluster Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2003	F	Female	Y15T19	15 to 19 years old	151.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Angola 2011 Malaria Indicators Survey (MIS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2005	F	Female	Y15T19	15 to 19 years old	165.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Angola 2006-2007 Malaria Indicators Survey (MIS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2008	F	Female	Y15T19	15 to 19 years old	188.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Angola 2011 Malaria Indicators Survey (MIS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2009	F	Female	Y15T19	15 to 19 years old	190.9	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Angola 2011 Malaria Indicators Survey (MIS)	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	24	Angola	AGO	17.57817062	-12.33724746	Sub-Saharan Africa	2014	F	Female	Y15T19	15 to 19 years old	163.0	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Angola 2015-2016 Demographic and Health Survey	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	True
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2000	F	Female	Y15T19	15 to 19 years old	59.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2001	F	Female	Y15T19	15 to 19 years old	66.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Antigua and Barbuda 2001 Census	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2007	F	Female	Y15T19	15 to 19 years old	47.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2008	F	Female	Y15T19	15 to 19 years old	59.2	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2009	F	Female	Y15T19	15 to 19 years old	49.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2010	F	Female	Y15T19	15 to 19 years old	41.4	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2012	F	Female	Y15T19	15 to 19 years old	37.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2013	F	Female	Y15T19	15 to 19 years old	34.6	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2014	F	Female	Y15T19	15 to 19 years old	31.8	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2015	F	Female	Y15T19	15 to 19 years old	37.7	PER_1000_POP	Per 1,000 population	C	Country Data	G	Global	Registration National Statistics	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
V.5	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	28	Antigua and Barbuda	ATG	-61.7999755	17.07761471	Latin America and the Caribbean	2011	F	Female	Y15T19	15 to 19 years old	39.5	PER_1000_POP	Per 1,000 population	CA	Country Adjusted	G	Global	Registration UNSD & WPP2019	2021	8700	SP_DYN_ADKL			SEX__AGE	F__Y15T19	Female, 15 to 19 years old	False
