INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	VIOLENCE_TYPE	VIOLENCE_TYPE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	LOWER_BOUND	UPPER_BOUND	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	188	Costa Rica	CRI	-84.19712782	9.970998683	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	5.8	PT	Percent	2.9	11.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	191	Croatia	HRV	17.95874553	45.45172212	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	2.8	PT	Percent	1.4	5.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	192	Cuba	CUB	-79.54460144	22.10030366	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	3.4	PT	Percent	1.7	6.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	196	Cyprus	CYP	33.22285964	35.05659437	Northern Africa and Western Asia	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	3.0	PT	Percent	1.4	6.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	2.9	PT	Percent	1.7	4.8	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	204	Benin	BEN	2.339933594	9.65401646	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	13.2	PT	Percent	7.5	22.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	2.0	PT	Percent	1.3	3.3	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	7.8	PT	Percent	4.8	12.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	6.6	PT	Percent	3.8	11.2	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	4.8	PT	Percent	3.0	7.4	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	226	Equatorial Guinea	GNQ	10.46535826	1.565792376	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	25.6	PT	Percent	14.4	41.0	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	22.8	PT	Percent	14.6	33.5	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	2.7	PT	Percent	1.3	5.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	242	Fiji	FJI	177.9660884	-17.83301566	Oceania, exc. Australia and New Zealand	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	16.4	PT	Percent	9.0	27.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
V.1	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2018	2000-2018	F	Female	Y_GE15	15 years old and over	PHY+SEX	Physical and sexual	5.6	PT	Percent	4.0	7.7	E	Estimated	G	Global	All Surveys and studies that are population-based, representative at the national or sub-national level, conducted between 2000 and 2018 and measured IPV using act-specific questions.	2021	8100	VC_VAW_MARR			SEX__AGE__VIOLENCE_TYPE	F__Y_GE15__PHY+SEX	Female, 15 years old and over, physical and sexual	True
