INDICATOR_ID	INDICATOR_NUM	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	isLatestValue
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2011	F	Female	Y_GE10	10 years old and over	_T	All areas	6.42	HR	Hours	CA	Country Adjusted	G	Global	Commuting to work includes those to study as well; total unpaid care includes household work, care for children and other and shopping, volunteering;	Calculated by UNSD based on available country data from the 2011 Survey on Time Use and Leisure Activities to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2016	F	Female	Y_GE10	10 years old and over	_T	All areas	6.43	HR	Hours	CA	Country Adjusted	G	Global	Commuting to work includes those to study as well; total unpaid care includes household work, care for children and other and shopping, volunteering;	Calculated by UNSD based on available country data from the 2016 Survey on Time Use and Leisure Activities to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2006	F	Female	Y_GE10	10 years old and over	_T	All areas	6.57	HR	Hours	CA	Country Adjusted	G	Global	Commuting to work includes those to study as well; total unpaid care includes household work, care for children and other and shopping, volunteering;	Calculated by UNSD based on available country data from the Survey on Time Use and Leisure Activities to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2001	F	Female	Y_GE10	10 years old and over	_T	All areas	6.47	HR	Hours	CA	Country Adjusted	G	Global	Commuting to work includes those to study as well; total unpaid care includes household work, care for children and other and shopping, volunteering;	Calculated by UNSD based on available country data from the Survey on Time Use and Leisure Activities to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2011	M	Male	Y_GE10	10 years old and over	_T	All areas	6.2	HR	Hours	CA	Country Adjusted	G	Global	Commuting to work includes those to study as well; total unpaid care includes household work, care for children and other and shopping, volunteering;	Calculated by UNSD based on available country data from the 2011 Survey on Time Use and Leisure Activities to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2016	M	Male	Y_GE10	10 years old and over	_T	All areas	6.2	HR	Hours	CA	Country Adjusted	G	Global	Commuting to work includes those to study as well; total unpaid care includes household work, care for children and other and shopping, volunteering;	Calculated by UNSD based on available country data from the 2016 Survey on Time Use and Leisure Activities to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2006	M	Male	Y_GE10	10 years old and over	_T	All areas	6.38	HR	Hours	CA	Country Adjusted	G	Global	Commuting to work includes those to study as well; total unpaid care includes household work, care for children and other and shopping, volunteering;	Calculated by UNSD based on available country data from the Survey on Time Use and Leisure Activities to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	392	Japan	JPN	138.0	36.0	Eastern and South-Eastern Asia	2001	M	Male	Y_GE10	10 years old and over	_T	All areas	6.2	HR	Hours	CA	Country Adjusted	G	Global	Commuting to work includes those to study as well; total unpaid care includes household work, care for children and other and shopping, volunteering;	Calculated by UNSD based on available country data from the Survey on Time Use and Leisure Activities to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2014	F	Female	Y_GE15	15 years old and over	_T	All areas	8.48	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the 2014 Time-use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	643	Russian Federation	RUS	100.0	60.0	Europe and Northern America	2014	M	Male	Y_GE15	15 years old and over	_T	All areas	7.88	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the 2014 Time-use survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2015	F	Female	Y_GE15	15 years old and over	_T	All areas	7.9	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the 2015 Gross National Happiness Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2015	M	Male	Y_GE15	15 years old and over	_T	All areas	7.48	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the 2015 Gross National Happiness Survey to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2005	F	Female	Y_GE15	15 years old and over	_T	All areas	5.97	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the 2nd Malawi Integrated household survey (IHS2) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	454	Malawi	MWI	34.0	-13.5	Sub-Saharan Africa	2005	M	Male	Y_GE15	15 years old and over	_T	All areas	4.47	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work does not include time spent on community or volunteer work;	Calculated by UNSD based on available country data from the 2nd Malawi Integrated household survey (IHS2) to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	8	Albania	ALB	20.0	41.0	Europe and Northern America	2011	F	Female	Y_GE10	10 years old and over	_T	All areas	7.18	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	8	Albania	ALB	20.0	41.0	Europe and Northern America	2011	M	Male	Y_GE10	10 years old and over	_T	All areas	5.15	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	8	Albania	ALB	20.0	41.0	Europe and Northern America	2011	F	Female	Y_GE65	65 years old and over	_T	All areas	5.13	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	8	Albania	ALB	20.0	41.0	Europe and Northern America	2011	M	Male	Y_GE65	65 years old and over	_T	All areas	3.12	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid domestic work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the Albanian time use survey (ATUS) 2010-2011 to apply ICATUS.	2017	True
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2003	F	Female	Y_GE15	15 years old and over	_T	All areas	7.34	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2003 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2004	F	Female	Y_GE15	15 years old and over	_T	All areas	7.42	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2004 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2005	F	Female	Y_GE15	15 years old and over	_T	All areas	7.36	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2005 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2006	F	Female	Y_GE15	15 years old and over	_T	All areas	7.27	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2006 to apply ICATUS.	2017	False
2	2	Average number of hours spent on total work (total work burden), by sex	73	Average number of hours spent on total work combined (total work burden), by sex	840	United States of America	USA	-97.0	38.0	Europe and Northern America	2007	F	Female	Y_GE15	15 years old and over	_T	All areas	7.43	HR	Hours	CA	Country Adjusted	G	Global	Time on unpaid work includes time spent on community or volunteer work;	Calculated by UNSD based on available country data from the American Time Use Survey 2007 to apply ICATUS.	2017	False
