INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2012	F	Female	Y_GE10	10 years old and over	70.16	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2013	F	Female	Y_GE10	10 years old and over	71.68	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2014	F	Female	Y_GE10	10 years old and over	78.03	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2012	F	Female	Y_GE10	10 years old and over	18.83	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2013	F	Female	Y_GE10	10 years old and over	21.37	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2014	F	Female	Y_GE10	10 years old and over	23.21	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2010	F	Female	Y_GE10	10 years old and over	12.32	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2011	F	Female	Y_GE10	10 years old and over	15.98	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2010	F	Female	Y_GE10	10 years old and over	40.25	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2013	F	Female	Y_GE10	10 years old and over	52.82	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2014	F	Female	Y_GE10	10 years old and over	54.18	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	591	Panama	PAN	-80.0	9.0	Latin America and the Caribbean	2012	F	Female	Y_GE10	10 years old and over	41.89	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2010	F	Female	Y_GE10	10 years old and over	19.17	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2011	F	Female	Y_GE10	10 years old and over	24.49	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2012	F	Female	Y_GE10	10 years old and over	29.34	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2013	F	Female	Y_GE10	10 years old and over	36.18	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2014	F	Female	Y_GE10	10 years old and over	42.92	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2011	F	Female	Y_GE10	10 years old and over	34.35	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2014	F	Female	Y_GE10	10 years old and over	47.53	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y_GE10	Female, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2012	M	Male	Y_GE10	10 years old and over	75.79	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2013	M	Male	Y_GE10	10 years old and over	76.88	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.188	22.267	Eastern and South-Eastern Asia	2014	M	Male	Y_GE10	10 years old and over	81.87	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2012	M	Male	Y_GE10	10 years old and over	22.03	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2013	M	Male	Y_GE10	10 years old and over	25.1	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2014	M	Male	Y_GE10	10 years old and over	26.56	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2010	M	Male	Y_GE10	10 years old and over	13.6	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2011	M	Male	Y_GE10	10 years old and over	18.03	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2010	M	Male	Y_GE10	10 years old and over	41.09	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2013	M	Male	Y_GE10	10 years old and over	49.14	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	76	Brazil	BRA	-55.0	-10.0	Latin America and the Caribbean	2014	M	Male	Y_GE10	10 years old and over	54.95	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	591	Panama	PAN	-80.0	9.0	Latin America and the Caribbean	2012	M	Male	Y_GE10	10 years old and over	38.63	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2010	M	Male	Y_GE10	10 years old and over	20.37	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2011	M	Male	Y_GE10	10 years old and over	25.04	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2012	M	Male	Y_GE10	10 years old and over	29.33	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2013	M	Male	Y_GE10	10 years old and over	37.67	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	600	Paraguay	PRY	-58.0	-23.0	Latin America and the Caribbean	2014	M	Male	Y_GE10	10 years old and over	43.1	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2011	M	Male	Y_GE10	10 years old and over	44.64	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2014	M	Male	Y_GE10	10 years old and over	59.63	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y_GE10	Male, 10 years old and over	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	Y12T65	12 to 65 years old	55.42	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y12T65	Both sexes or no breakdown by sex, 12 to 65 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	Y12T65	12 to 65 years old	51.78	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y12T65	Both sexes or no breakdown by sex, 12 to 65 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	Y12T65	12 to 65 years old	56.77	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	_T__Y12T65	Both sexes or no breakdown by sex, 12 to 65 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2012	F	Female	Y12T65	12 to 65 years old	45.77	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y12T65	Female, 12 to 65 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2013	F	Female	Y12T65	12 to 65 years old	45.45	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y12T65	Female, 12 to 65 years old	False
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2014	F	Female	Y12T65	12 to 65 years old	47.67	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	F__Y12T65	Female, 12 to 65 years old	True
I.17	13151395	Proportion of individuals using the Internet, by sex	13151395	Proportion of individuals using the Internet, by sex	504	Morocco	MAR	-5.0	32.0	Northern Africa and Western Asia	2012	M	Male	Y12T65	12 to 65 years old	65.4	PT	Percent	C	Country data	G	Global		2015	SEX__AGE	M__Y12T65	Male, 12 to 65 years old	False
