INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2009	_T	Both sexes or no breakdown by sex	98.61	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	98.17	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2007	_T	Both sexes or no breakdown by sex	98.25	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2006	_T	Both sexes or no breakdown by sex	97.85	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2005	_T	Both sexes or no breakdown by sex	96.57	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2004	_T	Both sexes or no breakdown by sex	98.5	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2003	_T	Both sexes or no breakdown by sex	94.38	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	2000	_T	Both sexes or no breakdown by sex	93.51	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	64	Bhutan	BTN	90.5	27.5	Central and Southern Asia	1999	_T	Both sexes or no breakdown by sex	93.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1985	_T	Both sexes or no breakdown by sex	94.17	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1984	_T	Both sexes or no breakdown by sex	93.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1983	_T	Both sexes or no breakdown by sex	91.25	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1982	_T	Both sexes or no breakdown by sex	90.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1981	_T	Both sexes or no breakdown by sex	91.11	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1980	_T	Both sexes or no breakdown by sex	92.28	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:32	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1979	_T	Both sexes or no breakdown by sex	92.84	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1978	_T	Both sexes or no breakdown by sex	94.37	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1976	_T	Both sexes or no breakdown by sex	85.0	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1975	_T	Both sexes or no breakdown by sex	84.85	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1974	_T	Both sexes or no breakdown by sex	80.92	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1973	_T	Both sexes or no breakdown by sex	78.78	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	1971	_T	Both sexes or no breakdown by sex	91.66	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:31	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2015	_T	Both sexes or no breakdown by sex	99.69	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:36	2017	5100				SEX	_T	Both sexes or no breakdown by sex	True
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2012	_T	Both sexes or no breakdown by sex	99.72	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:36	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2011	_T	Both sexes or no breakdown by sex	98.46	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2010	_T	Both sexes or no breakdown by sex	98.74	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2008	_T	Both sexes or no breakdown by sex	97.35	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2007	_T	Both sexes or no breakdown by sex	99.01	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2005	_T	Both sexes or no breakdown by sex	99.29	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:35	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
II.11	I18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex	S18f221cb	Effective transition rate from primary to secondary education (general programmes), by sex (retired)	144	Sri Lanka	LKA	81.0	7.0	Central and Southern Asia	2002	_T	Both sexes or no breakdown by sex	98.03	PT	Percent	C	Country data	G	Global	Data extracted via UNESCO API on: 2018-08-06T18:46:34	2017	5100				SEX	_T	Both sexes or no breakdown by sex	False
