INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2014	F	Female	26.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2015	F	Female	27.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2016	F	Female	23.1	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2017	F	Female	24.1	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2005	F	Female	31.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2010	F	Female	27.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2011	F	Female	24.0	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2003	F	Female	20.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2008	F	Female	19.9	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2000	F	Female	19.7	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2007	F	Female	25.3	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2009	F	Female	20.4	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2010	F	Female	19.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2001	F	Female	17.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2004	F	Female	20.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2006	F	Female	20.4	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2002	F	Female	17.9	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2012	F	Female	28.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2013	F	Female	27.5	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2014	F	Female	26.2	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2015	F	Female	26.9	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2016	F	Female	28.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2017	F	Female	27.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2005	F	Female	21.4	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2011	F	Female	28.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2003	F	Female	34.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2008	F	Female	36.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2000	F	Female	34.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2007	F	Female	34.9	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2010	F	Female	38.4	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2004	F	Female	41.2	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2006	F	Female	39.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2002	F	Female	37.2	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2012	F	Female	31.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2013	F	Female	32.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2014	F	Female	30.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2015	F	Female	27.8	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2016	F	Female	31.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2017	F	Female	34.3	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	True
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2005	F	Female	41.0	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2009	F	Female	34.3	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2001	F	Female	38.2	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	233	Estonia	EST	25.84093481	58.68487172	Europe and Northern America	2011	F	Female	34.6	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;Break in series: Methodology revised	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2003	F	Female	30.9	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
IV.3	6b4d10a8	Proportion of women in managerial positions	ca981746	Proportion of women in senior and middle management positions	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2007	F	Female	32.3	PT	Percent	C	Country Data	Repository: Eurostat special tabulation;	2019	SEX	F	Female	False
