INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	DISABILITY_STATUS	DISABILITY_STATUS_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2015	F	Female	_X	Not Available or not specified	PWD	Persons without disability	8.3	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old | Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	100	Bulgaria	BGR	25.23763153	42.75731323	Europe and Northern America	2016	F	Female	_X	Not Available or not specified	PWD	Persons without disability	6.9	PT	Percent	C	Country Data	G	Global	Population coverage: Excluding institutional population | Age coverage - maximum age: 74 years old | Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2012	F	Female	_X	Not Available or not specified	PWD	Persons without disability	1.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2012	M	Male	_X	Not Available or not specified	PWD	Persons without disability	1.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	116	Cambodia	KHM	104.922836	12.71163737	Eastern and South-Eastern Asia	2012	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	1.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2007	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	3.1	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2014	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	4.2	PT	Percent	C	Country Data	G	Global	Data reference period: Fourth quarter | Age coverage - minimum age: 10 years old	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2007	M	Male	_X	Not Available or not specified	PWD	Persons without disability	2.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2014	M	Male	_X	Not Available or not specified	PWD	Persons without disability	3.4	PT	Percent	C	Country Data	G	Global	Data reference period: Fourth quarter | Age coverage - minimum age: 10 years old	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2007	F	Female	_X	Not Available or not specified	PWD	Persons without disability	3.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	120	Cameroon	CMR	12.7419827	5.692387031	Sub-Saharan Africa	2014	F	Female	_X	Not Available or not specified	PWD	Persons without disability	5.2	PT	Percent	C	Country Data	G	Global	Data reference period: Fourth quarter | Age coverage - minimum age: 10 years old	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2006	M	Male	_X	Not Available or not specified	PWD	Persons without disability	6.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Unemployment definition: Two criteria (not in employment and seeking)	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2009	M	Male	_X	Not Available or not specified	PWD	Persons without disability	9.0	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Unemployment definition: Two criteria (not in employment and seeking)	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2011	M	Male	_X	Not Available or not specified	PWD	Persons without disability	5.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2013	M	Male	_X	Not Available or not specified	PWD	Persons without disability	5.8	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	M	Male	_X	Not Available or not specified	PWD	Persons without disability	6.2	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2017	M	Male	_X	Not Available or not specified	PWD	Persons without disability	6.6	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	M___X__PWD	Male, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2006	F	Female	_X	Not Available or not specified	PWD	Persons without disability	9.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Unemployment definition: Two criteria (not in employment and seeking)	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2009	F	Female	_X	Not Available or not specified	PWD	Persons without disability	12.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Unemployment definition: Two criteria (not in employment and seeking)	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2011	F	Female	_X	Not Available or not specified	PWD	Persons without disability	8.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2013	F	Female	_X	Not Available or not specified	PWD	Persons without disability	7.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2015	F	Female	_X	Not Available or not specified	PWD	Persons without disability	7.5	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2017	F	Female	_X	Not Available or not specified	PWD	Persons without disability	7.9	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	F___X__PWD	Female, not available or not specified, persons without disability	True
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	7.3	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Unemployment definition: Two criteria (not in employment and seeking)	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
I.10	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	152	Chile	CHL	-71.23029019	-35.2652885	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	_X	Not Available or not specified	PWD	Persons without disability	10.4	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing | Unemployment definition: Two criteria (not in employment and seeking)	LFS - EU Labour Force Survey	2021	1800	SL_TLF_UEMDIS			SEX__AGE__DISABILITY_STATUS	_T___X__PWD	Both sexes or no breakdown by sex, not available or not specified, persons without disability	False
