INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	2014	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	56.67874	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	2015	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	57.8171	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	2016	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	57.39049	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2017	2017	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	64.37218	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2018	2018	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	63.57157	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2019	2019	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	66.5269	PT	Percent	C	Country Data	G	Global		State Statistical Committee	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	2014	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	18.49516	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	2015	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	18.86663	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	2016	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	18.72528	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2017	2017	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	21.01166	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2018	2018	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	20.7524	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2019	2019	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	21.71498	PT	Percent	C	Country Data	G	Global		State Statistical Committee	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	2014	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	47.72947	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2015	2015	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	48.68808	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2016	2016	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	48.32735	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2017	2017	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	54.22274	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2018	2018	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	53.55371	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	False
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2019	2019	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	56.03773	PT	Percent	C	Country Data	G	Global		State Statistical Committee	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	True
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	31	Azerbaijan	AZE	50.01064725	40.39229544	Northern Africa and Western Asia	2014	2014	_T	Both sexes or no breakdown by sex	SOFT	Finding, downloading, installing and configuring software	7.15942	PT	Percent	C	Country Data	G	Global		State Statistical Committee of the Republic of Azerbaijan	2021	5000	SE_ADT_ACTS			SEX__ICT_SKILL	_T__SOFT	Both sexes or no breakdown by sex, finding, downloading, installing and configuring software	False
