INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	2017		F	Female	Y15T49	15 to 49 years old	75.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	454	Malawi	MWI	33.4884625	-13.40819859	Sub-Saharan Africa	2018		F	Female	Y15T49	15 to 49 years old	76.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	True
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1990		F	Female	Y15T49	15 to 49 years old	48.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1991		F	Female	Y15T49	15 to 49 years old	48.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1992		F	Female	Y15T49	15 to 49 years old	48.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1993		F	Female	Y15T49	15 to 49 years old	48.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1994		F	Female	Y15T49	15 to 49 years old	48.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1995		F	Female	Y15T49	15 to 49 years old	48.9	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1996		F	Female	Y15T49	15 to 49 years old	49.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1997		F	Female	Y15T49	15 to 49 years old	49.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1998		F	Female	Y15T49	15 to 49 years old	49.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	1999		F	Female	Y15T49	15 to 49 years old	49.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2000		F	Female	Y15T49	15 to 49 years old	49.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2001		F	Female	Y15T49	15 to 49 years old	49.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2002		F	Female	Y15T49	15 to 49 years old	49.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2003		F	Female	Y15T49	15 to 49 years old	49.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2004		F	Female	Y15T49	15 to 49 years old	49.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2005		F	Female	Y15T49	15 to 49 years old	49.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2006		F	Female	Y15T49	15 to 49 years old	50.0	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2007		F	Female	Y15T49	15 to 49 years old	50.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2008		F	Female	Y15T49	15 to 49 years old	50.8	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2009		F	Female	Y15T49	15 to 49 years old	51.2	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2010		F	Female	Y15T49	15 to 49 years old	51.3	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2011		F	Female	Y15T49	15 to 49 years old	51.4	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2012		F	Female	Y15T49	15 to 49 years old	51.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2013		F	Female	Y15T49	15 to 49 years old	51.7	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2014		F	Female	Y15T49	15 to 49 years old	51.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2015		F	Female	Y15T49	15 to 49 years old	52.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2016		F	Female	Y15T49	15 to 49 years old	53.6	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
III.1	97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	ad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	458	Malaysia	MYS	116.8346314	5.452415309	Eastern and South-Eastern Asia	2017		F	Female	Y15T49	15 to 49 years old	54.5	PT	Percent	E	Estimated	G	Global	MEDIAN ESTIMATE (adjusted)		2017	SEX__AGE	F__Y15T49	Female, 15 to 49 years old	False
