INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	AGE	AGE_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	332	Haiti	HTI	-72.41666666	19.0	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	72.35	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	232	Eritrea	ERI	39.0	15.0	Sub-Saharan Africa	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	86.97	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	232	Eritrea	ERI	39.0	15.0	Sub-Saharan Africa	2002	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	77.95	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	231	Ethiopia	ETH	38.0	8.0	Sub-Saharan Africa	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	54.98	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	231	Ethiopia	ETH	38.0	8.0	Sub-Saharan Africa	2004	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	49.9	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	231	Ethiopia	ETH	38.0	8.0	Sub-Saharan Africa	1994	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	33.59	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	231	Ethiopia	ETH	38.0	8.0	Sub-Saharan Africa	2005	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	44.61	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	226	Equatorial Guinea	GNQ	10.0	2.0	Sub-Saharan Africa	2000	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	97.13	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	97.95	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	97.22	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	96.55	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	96.03	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	95.02	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	95.96	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	93.56	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	94.95	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	222	El Salvador	SLV	-88.91666666	13.83333333	Latin America and the Caribbean	1992	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	84.95	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.06	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.13	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	98.6	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	98.83	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	98.69	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	98.65	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	96.83	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	95.43	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2001	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	96.44	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	1990	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	96.19	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	1982	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	93.4	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	218	Ecuador	ECU	-77.5	-2.0	Latin America and the Caribbean	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.1	PT	Percent	E	Estimated	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2016	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.38	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	True
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2015	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.34	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2014	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.36	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2013	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.35	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2012	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.29	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2011	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.31	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2010	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.24	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2009	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.23	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2008	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.02	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2007	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.06	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2006	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	99.09	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	2004	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	98.94	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
II.1	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	275	State of Palestine	PSE	35.2	31.9	Northern Africa and Western Asia	1997	_T	Both sexes or no breakdown by sex	Y15T24	15 to 24 years old	97.05	PT	Percent	C	Country Data	G	Global	Data extracted via UNESCO API on: 2018-07-31T16:22:28	2017	3200			LR_Ag15t24, LR_Ag15t24_F, LR_Ag15t24_M, LR_Ag15t24_gpia	SEX__AGE	_T__Y15T24	Both sexes or no breakdown by sex, 15 to 24 years old	False
