INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	AGE	AGE_DESC	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2008	2008	Y15T49	15 to 49 years old	F	Female	43.4	PT	Percent	CA	Country Adjusted	G	Global		Bolivia 2008 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	68	Bolivia (Plurinational State of)	BOL	-64.66224284	-16.71273412	Latin America and the Caribbean	2016	2016	Y15T49	15 to 49 years old	F	Female	50.3	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Bolivia 2016 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2004	2003-2004	Y15T49	15 to 49 years old	F	Female	34.8	PT	Percent	CA	Country Adjusted	G	Global		Madagascar 2003-2004 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2009	2008-2009	Y15T49	15 to 49 years old	F	Female	48.6	PT	Percent	CA	Country Adjusted	G	Global		Madagascar 2008-2009 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2017	2017	Y15T49	15 to 49 years old	F	Female	60.5	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Madagascar 2017 Enquete menage sur la contraception	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	450	Madagascar	MDG	46.6982339	-19.38514785	Sub-Saharan Africa	2018	2018	Y15T49	15 to 49 years old	F	Female	65.9	PT	Percent	CA	Country Adjusted	G	Global		Madagascar 2018 Multiple Indicator Cluster Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2004	2003-2004	Y15T49	15 to 49 years old	F	Female	73.2	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Morocco 2003-2004 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2011	2010-2011	Y15T49	15 to 49 years old	F	Female	74.8	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Morocco 2011 Enquête Nationale sur la Population et la Santé Familiale	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	504	Morocco	MAR	-6.281942841	31.8440131	Northern Africa and Western Asia	2018	2018	Y15T49	15 to 49 years old	F	Female	72.0	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Morocco 2018 Enquête Nationale sur la Population et la Santé Familiale	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2004	2003-2004	Y15T49	15 to 49 years old	F	Female	42.3	PT	Percent	CA	Country Adjusted	G	Global		Mozambique 2003 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2011	2011	Y15T49	15 to 49 years old	F	Female	36.5	PT	Percent	CA	Country Adjusted	G	Global		Mozambique 2011 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	508	Mozambique	MOZ	38.18479941	-14.27963886	Sub-Saharan Africa	2015	2015	Y15T49	15 to 49 years old	F	Female	55.5	PT	Percent	CA	Country Adjusted	G	Global		Mozambique 2015 HIV-AIDS Indicator Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2004	2003-2004	Y15T49	15 to 49 years old	F	Female	81.3	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	South Africa 2003 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	710	South Africa	ZAF	24.67184355	-29.99957544	Sub-Saharan Africa	2016	2016	Y15T49	15 to 49 years old	F	Female	79.7	PT	Percent	CA	Country Adjusted	G	Global		South Africa 2016 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2004	2003-2004	Y15T49	15 to 49 years old	F	Female	53.6	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Turkey 2003 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2014	2013-2014	Y15T49	15 to 49 years old	F	Female	59.8	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Turkey 2013 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2008	2008	Y15T49	15 to 49 years old	F	Female	56.5	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Turkey 2008 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	792	Turkey	TUR	35.42890329	38.9899684	Northern Africa and Western Asia	2018	2018	Y15T49	15 to 49 years old	F	Female	60.1	PT	Percent	CA	Country Adjusted	G	Global	The global indicator represents all women of reproductive age. This survey estimate represents women who are married or in a union.	Turkey 2018 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2005	2004-2005	Y15T49	15 to 49 years old	F	Female	78.0	PT	Percent	CA	Country Adjusted	G	Global		Colombia 2005 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2010	2009-2010	Y15T49	15 to 49 years old	F	Female	83.9	PT	Percent	CA	Country Adjusted	G	Global		Colombia 2010 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2016	2015-2016	Y15T49	15 to 49 years old	F	Female	86.6	PT	Percent	CA	Country Adjusted	G	Global		Colombia 2015 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	True
III.1	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	170	Colombia	COL	-73.07446751	3.888209046	Latin America and the Caribbean	2000	2000	Y15T49	15 to 49 years old	F	Female	73.3	PT	Percent	CA	Country Adjusted	G	Global		Colombia 2000 Demographic and Health Survey	2021	5700	SH_FPL_MTMM			AGE__SEX	Y15T49__F	15 to 49 years old, female	False
