INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2009	F	Female	97.7	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2010	F	Female	96.4	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2011	F	Female	98.5	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2012	F	Female	98.8	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2013	F	Female	98.8	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	364	Iran (Islamic Republic of)	IRN	54.19766348	32.74370885	Central and Southern Asia	2014	F	Female	99.0	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2008	F	Female	98.3	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2005	F	Female	91.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2007	F	Female	96.3	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2009	F	Female	94.8	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2010	F	Female	98.2	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2004	F	Female	84.0	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2006	F	Female	94.2	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2011	F	Female	98.8	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2012	F	Female	95.5	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2013	F	Female	95.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	462	Maldives	MDV	73.09672546	-0.614385021	Central and Southern Asia	2014	F	Female	95.6	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2000	F	Female	11.9	PT	Percent	C	Country Data	G	Global	No / unclear definition of the cadres included		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2001	F	Female	10.9	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2006	F	Female	18.7	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2011	F	Female	36.0	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2014	F	Female	55.6	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	524	Nepal	NPL	83.94678863	28.25866332	Central and Southern Asia	2016	F	Female	58.0	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2005	F	Female	31.0	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2007	F	Female	38.8	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2009	F	Female	41.0	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2011	F	Female	43.0	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2002	F	Female	23.0	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2012	F	Female	51.0	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2013	F	Female	52.1	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	586	Pakistan	PAK	68.80479684	29.36491634	Central and Southern Asia	2018	F	Female	69.3	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	True
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2000	F	Female	99.1	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2005	F	Female	99.8	PT	Percent	C	Country Data	G	Global	Definition includes other cadres that is not in alignment with the standard definition		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2009	F	Female	99.3	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
III.5	784515d6	Proportion of births attended by skilled health personnel	784515d6	Proportion of births attended by skilled health personnel	8	Albania	ALB	20.06660928	41.13897007	Europe and Northern America	2002	F	Female	98.0	PT	Percent	C	Country Data	G	Global	Cadres included align with the standard definition of: Doctor nurse and/or midwife		2019	SEX	F	Female	False
