INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	TIME_DETAIL	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_DETAIL	SOURCE_YEAR	sort_order	SDG_SeriesID	ILO_SeriesID	UNESCO_SeriesID	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	203	Czechia	CZE	15.33151382	49.73913871	Europe and Northern America	2018	2018	_T	Both sexes or no breakdown by sex	95.99	PT	Percent	C	Country Data	G	Global		Czech Statistical Office	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	208	Denmark	DNK	9.326571283	56.03829721	Europe and Northern America	2016	2016	_T	Both sexes or no breakdown by sex	82.82	PT	Percent	C	Country Data	G	Global		Statistics Denmark	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2015	2015	_T	Both sexes or no breakdown by sex	91.9	PT	Percent	C	Country Data	G	Global		Oficina Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2016	2016	_T	Both sexes or no breakdown by sex	83.93	PT	Percent	C	Country Data	G	Global		Oficina Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2017	2017	_T	Both sexes or no breakdown by sex	69.34	PT	Percent	C	Country Data	G	Global		Oficina Nacional de Estadistica	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	214	Dominican Republic	DOM	-70.49847576	18.89832088	Latin America and the Caribbean	2018	2018	_T	Both sexes or no breakdown by sex	70.69	PT	Percent	C	Country Data	G	Global		National Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2014	2014	_T	Both sexes or no breakdown by sex	53.94	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2015	2015	_T	Both sexes or no breakdown by sex	55.43	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2016	2016	_T	Both sexes or no breakdown by sex	56.12	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2017	2017	_T	Both sexes or no breakdown by sex	58.51	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2018	2018	_T	Both sexes or no breakdown by sex	59.02	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	218	Ecuador	ECU	-78.37005241	-1.447785891	Latin America and the Caribbean	2019	2019	_T	Both sexes or no breakdown by sex	59.91	PT	Percent	C	Country Data	G	Global		Instituto Nacional de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2014	2014	_T	Both sexes or no breakdown by sex	79.12	PT	Percent	C	Country Data	G	Global		Direccion General de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	222	El Salvador	SLV	-88.86862995	13.73603564	Latin America and the Caribbean	2015	2015	_T	Both sexes or no breakdown by sex	79.65	PT	Percent	C	Country Data	G	Global		Direccion General de Estadistica y Censos	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2015	2015	_T	Both sexes or no breakdown by sex	50.0	PT	Percent	C	Country Data	G	Global		Ministry of Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	231	Ethiopia	ETH	39.63505296	8.631223181	Sub-Saharan Africa	2016	2016	_T	Both sexes or no breakdown by sex	58.29	PT	Percent	C	Country Data	G	Global		Ministry of Communications and Information Technology	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2014	2014	_T	Both sexes or no breakdown by sex	98.51	PT	Percent	C	Country Data	G	Global	Population age 16-89	Statistics Finland	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2015	2015	_T	Both sexes or no breakdown by sex	98.38	PT	Percent	C	Country Data	G	Global	Population age 16-89	Statistics Finland	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2016	2016	_T	Both sexes or no breakdown by sex	98.45	PT	Percent	C	Country Data	G	Global	Population age 16-89	Statistics Finland	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2017	2017	_T	Both sexes or no breakdown by sex	98.86	PT	Percent	C	Country Data	G	Global	Population age 16-89	Statistics Finland	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	246	Finland	FIN	23.308447	61.91586738	Europe and Northern America	2018	2018	_T	Both sexes or no breakdown by sex	98.41	PT	Percent	C	Country Data	G	Global	Population age 16-89	Statistics Finland	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	250	France	FRA	2.457288129	46.62660861	Europe and Northern America	2018	2018	_T	Both sexes or no breakdown by sex	78.65	PT	Percent	C	Country Data	G	Global		INSEE	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	262	Djibouti	DJI	42.18274707	11.56004161	Sub-Saharan Africa	2017	2017	_T	Both sexes or no breakdown by sex	56.34	PT	Percent	C	Country Data	G	Global		Direction de la Statistique et des Etudes Démographiques	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2016	2016	_T	Both sexes or no breakdown by sex	78.37	PT	Percent	C	Country Data	G	Global		National Statistics Office of Georgia	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2017	2017	_T	Both sexes or no breakdown by sex	80.1	PT	Percent	C	Country Data	G	Global		National Statistics Office of Georgia	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2018	2018	_T	Both sexes or no breakdown by sex	87.25	PT	Percent	C	Country Data	G	Global		National Statistics Office of Georgia	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	268	Georgia	GEO	43.3713615	42.04813028	Northern Africa and Western Asia	2019	2019	_T	Both sexes or no breakdown by sex	89.6	PT	Percent	C	Country Data	G	Global		National Statistics Office of Georgia - Geostat	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2014	2014	_T	Both sexes or no breakdown by sex	73.67	PT	Percent	C	Country Data	G	Global		Palestinian Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2018	2018	_T	Both sexes or no breakdown by sex	88.6	PT	Percent	C	Country Data	G	Global		Palestinian Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	275	State of Palestine	PSE	35.25694122	31.94347933	Northern Africa and Western Asia	2019	2019	_T	Both sexes or no breakdown by sex	74.9	PT	Percent	C	Country Data	G	Global		Palestinian Central Bureau of Statistics	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2016	2016	_T	Both sexes or no breakdown by sex	89.89	PT	Percent	C	Country Data	G	Global		Central Statistical Office	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	308	Grenada	GRD	-61.68248568	12.11238395	Latin America and the Caribbean	2017	2017	_T	Both sexes or no breakdown by sex	92.36	PT	Percent	C	Country Data	G	Global		Central Statistical Office	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	324	Guinea	GIN	-11.28173419	11.00210343	Sub-Saharan Africa	2018	2018	_T	Both sexes or no breakdown by sex	76.75	PT	Percent	C	Country Data	G	Global		Institut National de la Statistique	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	332	Haiti	HTI	-72.33640958	18.40426539	Latin America and the Caribbean	2018	2018	_T	Both sexes or no breakdown by sex	58.68	PT	Percent	C	Country Data	G	Global		Institut Haitien de Statistique et d'nformatique	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2014	2014	_T	Both sexes or no breakdown by sex	94.81	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2015	2015	_T	Both sexes or no breakdown by sex	96.05	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2016	2016	_T	Both sexes or no breakdown by sex	96.12	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2017	2017	_T	Both sexes or no breakdown by sex	96.82	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2018	2018	_T	Both sexes or no breakdown by sex	96.62	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	344	China, Hong Kong Special Administrative Region	HKG	114.0266445	22.41749934	Eastern and South-Eastern Asia	2019	2019	_T	Both sexes or no breakdown by sex	97.06	PT	Percent	C	Country Data	G	Global		Census and Statistics Department	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	True
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2014	2014	_T	Both sexes or no breakdown by sex	51.49	PT	Percent	C	Country Data	G	Global		BPS-Statistics Indonesia	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
I.18	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	360	Indonesia	IDN	113.9174	-0.994582204	Eastern and South-Eastern Asia	2015	2015	_T	Both sexes or no breakdown by sex	57.14	PT	Percent	C	Country Data	G	Global		BPS-Statistics Indonesia	2021	3000	IT_MOB_OWN			SEX	_T	Both sexes or no breakdown by sex	False
