INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	ISO3	X	Y	SDG_REGION	TIME_PERIOD	SEX	SEX_DESC	OBS_VALUE	UNIT_MEASURE	UNIT_MEASURE_DESC	NATURE	NATURE_DESC	REPORTING_TYPE	REPORTING_TYPE_DESC	COMMENT_OBS	SOURCE_YEAR	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	isLatestValue
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	818	Egypt	EGY	30.0	27.0	Northern Africa and Western Asia	2016	M	Male	41.97	PT	Percent	C	Country Data	G	Global	Repository: ILO-STATISTICS - Micro data processing;	2017	SEX	M	Male	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1990	_T	Both sexes or no breakdown by sex	52.58	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 69 years old; Repository: OECD;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1997	_T	Both sexes or no breakdown by sex	44.27	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1998	_T	Both sexes or no breakdown by sex	40.98	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1999	_T	Both sexes or no breakdown by sex	37.02	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2000	_T	Both sexes or no breakdown by sex	37.51	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2001	_T	Both sexes or no breakdown by sex	36.25	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2002	_T	Both sexes or no breakdown by sex	31.85	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2003	_T	Both sexes or no breakdown by sex	39.42	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2004	_T	Both sexes or no breakdown by sex	39.88	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2006	_T	Both sexes or no breakdown by sex	35.73	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2007	_T	Both sexes or no breakdown by sex	37.94	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2008	_T	Both sexes or no breakdown by sex	40.84	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2009	_T	Both sexes or no breakdown by sex	39.04	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2010	_T	Both sexes or no breakdown by sex	37.77	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2011	_T	Both sexes or no breakdown by sex	40.04	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2012	_T	Both sexes or no breakdown by sex	40.78	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2013	_T	Both sexes or no breakdown by sex	39.81	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2014	_T	Both sexes or no breakdown by sex	39.2	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2015	_T	Both sexes or no breakdown by sex	41.76	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2016	_T	Both sexes or no breakdown by sex	43.27	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2017	_T	Both sexes or no breakdown by sex	46.08	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	True
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2005	_T	Both sexes or no breakdown by sex	36.2	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1991	_T	Both sexes or no breakdown by sex	51.84	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1992	_T	Both sexes or no breakdown by sex	50.92	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1993	_T	Both sexes or no breakdown by sex	50.53	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1994	_T	Both sexes or no breakdown by sex	53.25	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1995	_T	Both sexes or no breakdown by sex	49.13	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1996	_T	Both sexes or no breakdown by sex	46.94	PT	Percent	C	Country Data	G	Global	Repository: OECD;	2017	SEX	_T	Both sexes or no breakdown by sex	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1990	F	Female	44.17	PT	Percent	C	Country Data	G	Global	Age coverage - maximum age: 69 years old; Repository: OECD;	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1997	F	Female	37.23	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1998	F	Female	35.09	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	1999	F	Female	31.05	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2000	F	Female	31.48	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2001	F	Female	33.29	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2002	F	Female	26.12	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2003	F	Female	30.06	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2004	F	Female	32.47	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
I.3	a7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	d4e715ea	Labour force participation rate for persons aged 15-24, by sex	233	Estonia	EST	26.0	59.0	Europe and Northern America	2006	F	Female	30.38	PT	Percent	C	Country Data	G	Global	Repository: Eurostat special tabulation; Data reference period: Annual or annual average	2017	SEX	F	Female	False
