INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	HOUSEHOLD_TYPE	HOUSEHOLD_TYPE_DESC	CHILDREN_UNDER6_PRESENCE	CHILDREN_UNDER6_PRESENCE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	404	Kenya	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	KEN	37.86096816	0.534797278	1.0	4	Country or Area	Sub-Saharan Africa	[2016]	2016	2016	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	116	Cambodia	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	KHM	104.922836	12.71163737	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019]	2010	2019	9	4	9
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	418	Lao People's Democratic Republic	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	LAO	101.9901968	20.27482773	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2017]	2010	2017	2	1	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	422	Lebanon	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	LBN	35.89391711	33.92152458	1.0	4	Country or Area	Northern Africa and Western Asia	[2019]	2019	2019	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	430	Liberia	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	LBR	-9.311879038	6.448381009	1.0	4	Country or Area	Sub-Saharan Africa	[2010]	2010	2010	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	662	Saint Lucia	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	LCA	-60.96529553	13.89405601	1.0	4	Country or Area	Latin America and the Caribbean	[2017, 2018, 2019]	2017	2019	3	3	3
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	144	Sri Lanka	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	LKA	80.70489654	7.614693343	1.0	4	Country or Area	Central and Southern Asia	[2010, 2011, 2013, 2014, 2015, 2016, 2017]	2010	2017	7	3	7
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	440	Lithuania	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	442	Luxembourg	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	LUX	6.092656563	49.77679538	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014]	2010	2014	5	0	5
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	428	Latvia	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	LVA	26.42461876	56.64196636	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	450	Madagascar	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MDG	46.6982339	-19.38514785	1.0	4	Country or Area	Sub-Saharan Africa	[2012]	2012	2012	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	484	Mexico	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MEX	-102.5148166	23.93378032	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2010	2020	11	6	11
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	584	Marshall Islands	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MHL	171.0839119	7.110213497	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2019]	2019	2019	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	807	North Macedonia	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MKD	21.7007909	41.60048068	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2010	2020	11	6	11
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	466	Mali	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MLI	-3.522016039	17.35311254	1.0	4	Country or Area	Sub-Saharan Africa	[2016, 2017]	2016	2017	2	2	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	470	Malta	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MLT	14.44617519	35.89194275	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	104	Myanmar	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MMR	96.51752295	21.19332882	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2015, 2017, 2018, 2019]	2015	2019	4	4	4
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	496	Mongolia	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MNG	103.0728057	46.83892054	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2011, 2012, 2013, 2014, 2016, 2017]	2010	2017	7	2	7
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	478	Mauritania	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MRT	-10.33187259	20.26089546	1.0	4	Country or Area	Sub-Saharan Africa	[2017]	2017	2017	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	480	Mauritius	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MUS	57.568022	-20.28581998	1.0	4	Country or Area	Sub-Saharan Africa	[2014, 2015, 2016, 2017, 2018]	2014	2018	5	4	5
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	454	Malawi	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	MWI	33.4884625	-13.40819859	1.0	4	Country or Area	Sub-Saharan Africa	[2011, 2017]	2011	2017	2	1	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	516	Namibia	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	NAM	17.21907885	-22.13817068	1.0	4	Country or Area	Sub-Saharan Africa	[2012, 2013, 2014, 2016, 2018]	2012	2018	5	2	5
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	562	Niger	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	NER	9.400167877	17.42143036	1.0	4	Country or Area	Sub-Saharan Africa	[2011, 2014]	2011	2014	2	0	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	566	Nigeria	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	NGA	8.097363256	9.585789025	1.0	4	Country or Area	Sub-Saharan Africa	[2011, 2013, 2016, 2019]	2011	2019	4	2	4
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	558	Nicaragua	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	NIC	-85.03060315	12.84210839	1.0	4	Country or Area	Latin America and the Caribbean	[2012, 2014]	2012	2014	2	0	2
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	528	Netherlands	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	NLD	5.331480568	51.86728884	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	524	Nepal	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	NPL	83.94678863	28.25866332	1.0	4	Country or Area	Central and Southern Asia	[2017]	2017	2017	1	1	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	520	Nauru	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	NRU	166.92313	-0.528742623	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2013]	2013	2013	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	586	Pakistan	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	PAK	68.80479684	29.36491634	1.0	4	Country or Area	Central and Southern Asia	[2010, 2011, 2013, 2014, 2015, 2018]	2010	2018	6	2	6
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	591	Panama	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2011	2019	9	5	9
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	608	Philippines	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	PHL	120.8601418	14.16591706	1.0	4	Country or Area	Eastern and South-Eastern Asia	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	585	Palau	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	PLW	134.5733878	7.502307591	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2014]	2014	2014	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	598	Papua New Guinea	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	PNG	145.8587761	-6.756057077	1.0	4	Country or Area	Oceania, exc. Australia and New Zealand	[2010]	2010	2010	1	0	1
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	616	Poland	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	POL	19.40660158	52.1226733	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	5	10
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	620	Portugal	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	PRT	-7.961599811	39.68509315	1.0	4	Country or Area	Europe and Northern America	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]	2010	2020	11	6	11
I.15	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	600	Paraguay	F	Female	K	Couple with children	CHL_AGET6_NO	No	SEX__HOUSEHOLD_TYPE__CHILDREN_UNDER6_PRESENCE	F__K__CHL_AGET6_NO	Female, couple with children, no	2500	PRY	-60.54854225	-21.70216237	1.0	4	Country or Area	Latin America and the Caribbean	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	3	8
