INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	F	Female	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	40	Austria	M	Male	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2009]	2009	2009	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	31	Azerbaijan	F	Female	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	31	Azerbaijan	M	Male	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Northern Africa and Western Asia	[2008]	2008	2008	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	112	Belarus	F	Female	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	112	Belarus	M	Male	Y_GE10	10 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2015]	2015	2015	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	F	Female	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	M	Male	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	F	Female	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	M	Male	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	F	Female	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	M	Male	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	F	Female	Y15T24	15 to 24 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	M	Male	Y15T24	15 to 24 years old	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	F	Female	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	M	Male	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	F	Female	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	M	Male	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2013]	2013	2013	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	F	Female	Y_GE12	12 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2005, 2013]	2000	2013	3
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	56	Belgium	M	Male	Y_GE12	12 years old and over	_T	All areas	1.0	4	Country or Area	Europe and Northern America	[2000, 2005, 2013]	2000	2013	3
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	64	Bhutan	F	Female	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Central and Southern Asia	[2015]	2015	2015	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	64	Bhutan	M	Male	Y_GE15	15 years old and over	_T	All areas	1.0	4	Country or Area	Central and Southern Asia	[2015]	2015	2015	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	64	Bhutan	F	Female	_T	All age ranges or no breakdown by age	_T	All areas	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	64	Bhutan	M	Male	_T	All age ranges or no breakdown by age	_T	All areas	1.0	4	Country or Area	Central and Southern Asia	[2007]	2007	2007	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	F	Female	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	M	Male	Y55T64	55 to 64 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	F	Female	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	M	Male	Y45T54	45 to 54 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	F	Female	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	M	Male	Y25T44	25 to 44 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	F	Female	Y15T24	15 to 24 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	M	Male	Y15T24	15 to 24 years old	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	F	Female	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	M	Male	Y_GE65	65 years old and over	_T	All areas	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
1	Average number of hours spent on unpaid domestic and care work, by sex, age and location	72	Average number of hours spent on domestic chores and care work, by sex, age and location	68	Bolivia (Plurinational State of)	F	Female	Y_GE15	15 years old and over	U	Urban	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1
