sort_order	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	SDG_REGION	denominator	N_countries	N_countries_lag10	N_countries_lag5	N_countries_sex	N_countries_age
12200	Ifdb90d43	Legal minimum age at marriage by sex	S174413b8	Minimum age for legal marriage - With parental consent	Australia and New Zealand	2	1	1	1	1	0
12100	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	Australia and New Zealand	2	2	2	2	2	0
8100	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	Australia and New Zealand	2	2	2	2	0	2
8300	Ibe0d4226	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner in the previous 12 months, by age and place of occurrence	Sb51531fc	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner, since age 15	Australia and New Zealand	2	1	0	0	0	0
8400	I241a26cf	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age	S241a26cf	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age	Australia and New Zealand	2	0	0	0	0	0
8600	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	Australia and New Zealand	2	0	0	0	0	0
8500	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S94021bf2	Proportion of women aged 20-24 years who were married or in a union before age 18	Australia and New Zealand	2	0	0	0	0	0
8700	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	Australia and New Zealand	2	2	2	2	0	0
6800	Ic5db0b34	Life expectancy at age 60, by sex	Sc5db0b34	Life expectancy at age 60, by sex	Eastern and South-Eastern Asia	16	16	16	16	16	0
6900	Ibdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	Sbdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	Eastern and South-Eastern Asia	16	16	16	16	16	0
5700	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	Eastern and South-Eastern Asia	16	11	10	8	0	0
5800	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	Sad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	Eastern and South-Eastern Asia	16	15	15	15	0	0
5900	Id3190c3e	Under-five mortality rate, by sex	Sd3190c3e	Under-five mortality rate, by sex	Eastern and South-Eastern Asia	16	16	16	16	16	0
6000	I75250979	Maternal mortality ratio	S75250979	Maternal mortality ratio	Eastern and South-Eastern Asia	16	16	16	16	0	0
6200	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	Eastern and South-Eastern Asia	16	14	14	9	0	0
6100	I682508c0	Antenatal care coverage	S5b5c0fcb	Antenatal care coverage, at least one visit	Eastern and South-Eastern Asia	16	13	12	9	0	0
6300	I784515d6	Proportion of births attended by skilled health personnel	S784515d6	Proportion of births attended by skilled health personnel	Eastern and South-Eastern Asia	16	16	16	13	0	0
6400	Ic68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	Sc68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	Eastern and South-Eastern Asia	16	15	15	15	15	0
6500	I555b0f6a	Proportion of adults who are obese, by sex	S555b0f6a	Proportion of adults who are obese, by sex	Eastern and South-Eastern Asia	16	16	16	16	16	0
6600	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Eastern and South-Eastern Asia	16	10	10	10	10	10
6700	I121f0e02	Access to anti-retroviral drug, by sex	S121f0e02	Access to anti-retroviral drug, by sex	Eastern and South-Eastern Asia	16	9	9	9	9	0
5000	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	Eastern and South-Eastern Asia	16	11	11	11	9	0
5200	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	Eastern and South-Eastern Asia	16	11	10	7	11	0
5400	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	Eastern and South-Eastern Asia	16	12	9	6	12	0
5600	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	Eastern and South-Eastern Asia	16	10	9	6	10	0
5500	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	Eastern and South-Eastern Asia	16	12	10	6	12	0
5300	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	Eastern and South-Eastern Asia	16	12	11	6	12	0
3200	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Eastern and South-Eastern Asia	16	12	12	12	12	0
3400	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	Eastern and South-Eastern Asia	16	15	12	12	15	0
3500	I0d771394	Gross enrolment ratio in secondary education, by sex	S0d771394	Gross enrolment ratio in secondary education, by sex	Eastern and South-Eastern Asia	16	15	13	12	15	0
3600	Ifae61340	Gross enrolment ratio in tertiary education, by sex	Sfae61340	Gross enrolment ratio in tertiary education, by sex	Eastern and South-Eastern Asia	16	15	15	14	15	0
4300	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	Eastern and South-Eastern Asia	16	10	10	7	10	0
4500	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	Eastern and South-Eastern Asia	16	10	10	7	10	0
4700	Ia03b11e0	Gross graduation ratio from tertiary education	Sbe822278	Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, by sex	Eastern and South-Eastern Asia	16	14	11	10	14	0
4800	Ia00b1ab7	Proportion of females among tertiary education teachers or professors	Sa00b1ab7	Proportion of females among tertiary education teachers or professors	Eastern and South-Eastern Asia	16	16	14	13	0	0
4900	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	Eastern and South-Eastern Asia	16	15	13	13	15	0
7000	I22b614cb	Women’s share of government ministerial positions	S22b614cb	Women’s share of government ministerial positions	Eastern and South-Eastern Asia	16	16	16	15	0	0
7200	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	Eastern and South-Eastern Asia	16	10	10	10	0	0
7100	I836a1d80	Proportion of seats held by women in national parliament and local governments	S5867152a	Proportion of seats held by women in national parliament	Eastern and South-Eastern Asia	16	16	16	16	0	0
7300	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	Eastern and South-Eastern Asia	16	14	14	14	0	0
7400	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	Eastern and South-Eastern Asia	16	10	9	7	0	0
7500	Ib3320b80	Share of female police officers	Sb3320b80	Share of female police officers	Eastern and South-Eastern Asia	16	7	7	4	0	0
7600	I5aac0815	Share of female judges	S5aac0815	Share of female judges	Eastern and South-Eastern Asia	16	8	8	7	0	0
7800	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	Sbef52966	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	Eastern and South-Eastern Asia	16	5	5	4	0	0
7900	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	Sf8af2bef	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	Eastern and South-Eastern Asia	16	5	5	4	0	0
8000	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	S91c32905	Proportion of women who make their own informed decisions regarding sexual relations (% of women aged 15-49 years)	Eastern and South-Eastern Asia	16	5	5	4	0	0
7700	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	S6bcc3b15	Proportion of women who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women aged 15-49 years)	Eastern and South-Eastern Asia	16	5	5	4	0	0
1700	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	Eastern and South-Eastern Asia	16	15	15	15	14	14
1800	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	Eastern and South-Eastern Asia	16	6	6	5	6	0
1900	I0d5c350a	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex	S0d5c350a	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex	Eastern and South-Eastern Asia	16	13	13	13	13	0
2100	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	Eastern and South-Eastern Asia	16	10	10	8	10	0
2200	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	Eastern and South-Eastern Asia	16	10	10	8	0	0
2300	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	Eastern and South-Eastern Asia	16	14	14	14	14	0
2500	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	Eastern and South-Eastern Asia	16	9	9	8	9	0
2700	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	Eastern and South-Eastern Asia	16	12	12	11	12	12
2900	I13151395	Proportion of individuals using the Internet, by sex	S13151395	Proportion of individuals using the Internet, by sex	Eastern and South-Eastern Asia	16	6	6	0	6	0
3000	Ib8e91664	Proportion of individuals who own a mobile telephone, by sex	Sb8e91664	Proportion of individuals who own a mobile telephone, by sex	Eastern and South-Eastern Asia	16	13	13	13	12	0
300	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S0db81b0d	Average number of hours spent on unpaid care work, by sex, age and location	Eastern and South-Eastern Asia	16	7	6	5	7	5
100	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	S997d1fdb	Average number of hours spent on domestic chores and care work, by sex, age and location	Eastern and South-Eastern Asia	16	8	6	5	8	5
200	I98ba1fd8	Average number of hours spent on unpaid domestic and care work, by sex, age and location	Sc59d1d8b	Average number of hours spent on unpaid domestic chores, by sex, age and location	Eastern and South-Eastern Asia	16	7	6	5	7	5
400	Ic62a19e8	Average number of hours spent on total work (total work burden), by sex	Sad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	Eastern and South-Eastern Asia	16	7	5	2	7	0
500	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sd4e715ea	Labour force participation rate for persons aged 15-24, by sex	Eastern and South-Eastern Asia	16	15	15	14	15	0
600	Ia7751861	Labour force participation rates for persons aged 15-24 and 15+, by sex	Sab331582	Labour force participation rate for persons aged 15+, by sex	Eastern and South-Eastern Asia	16	15	15	15	15	0
700	I8bd915c9	Proportion of employed who are own-account workers, by sex	S8bd915c9	Proportion of employed who are own-account workers, by sex	Eastern and South-Eastern Asia	16	15	15	13	14	0
800	I51881915	Proportion of employed who are contributing family workers, by sex	S51881915	Proportion of employed who are contributing family workers, by sex	Eastern and South-Eastern Asia	16	14	14	13	14	0
900	Ic273120e	Proportion of employed who are employers, by sex	Sc273120e	Proportion of employed who are employers, by sex	Eastern and South-Eastern Asia	16	14	14	13	14	0
1000	I57821c41	Proportion of youth (aged 15-24 years) not in education, employment or training	S51781c19	Proportion of youth not in education, employment or training, by sex and age	Eastern and South-Eastern Asia	16	13	13	13	13	0
1200	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	S8d681d8b	Percentage distribution of employed population in agricultural sector, by sex	Eastern and South-Eastern Asia	16	15	14	14	14	0
1300	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	S51b31cbb	Percentage distribution of employed population in industrial sector, by sex	Eastern and South-Eastern Asia	16	15	15	15	14	0
1400	I0cfd2d68	Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)	Sf8fc1b6d	Percentage distribution of employed population in service sector, by sex	Eastern and South-Eastern Asia	16	15	15	15	14	0
1500	Iddba1b3e	Proportion of informal employment in non agriculture employment, by sex	Sdf4d1b4b	Proportion of informal employment in non-agriculture employment, by sex	Eastern and South-Eastern Asia	16	9	9	7	9	0
9600	I3afe1f42	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	S3afe1f42	Presence of a gender quota for parliament (reserved seats and legal candidate quotas)	Eastern and South-Eastern Asia	16	8	8	8	0	0
9700	I2f5318b1	Presence of a gender quota for parliament (voluntary party quotas)	S2f5318b1	Presence of a gender quota for parliament (voluntary party quotas)	Eastern and South-Eastern Asia	16	15	15	15	0	0
9800	I04c00dff	Existence of law on gender statistics	S04c00dff	Existence of law on gender statistics	Eastern and South-Eastern Asia	16	15	15	15	0	0
8800	Id2261786	Extent of country commitment to gender equality in employment	Sc8071d98	Whether or not ratified ILO convention 100 on equal remuneration for women and men	Eastern and South-Eastern Asia	16	13	1	1	0	0
8900	Id2261786	Extent of country commitment to gender equality in employment	Sa9af20cf	Whether or not ratified ILO convention 111 on discrimination in employment and occupation	Eastern and South-Eastern Asia	16	10	2	2	0	0
9000	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	Sedf11ece	Whether or not ratified ILO convention 156 on workers with familiy responsibilities	Eastern and South-Eastern Asia	16	2	0	0	0	0
9100	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S909d1569	Whether or not ratified ILO convention 175 on part-time work	Eastern and South-Eastern Asia	16	0	0	0	0	0
9200	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S299b1381	Whether or not ratified ILO convention 177 on home work	Eastern and South-Eastern Asia	16	0	0	0	0	0
9300	Ia18d1dbf	Extent of country commitment to support reconciliation of work and family life	S1dd41836	Whether or not ratified ILO convention 183 on maternity protection	Eastern and South-Eastern Asia	16	0	0	0	0	0
9400	I79580982	Length of maternity leave	S79580982	Length of maternity leave	Eastern and South-Eastern Asia	16	15	15	15	0	0
9500	Ia4f411bc	Percentage of wages paid during maternity leave	Sa4f411bc	Percentage of wages paid during maternity leave	Eastern and South-Eastern Asia	16	15	15	15	0	0
11100	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S579a33eb	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 3: employment and economic benefits	Eastern and South-Eastern Asia	16	6	6	6	0	0
10900	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Se2c9383f	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life	Eastern and South-Eastern Asia	16	6	6	6	0	0
11200	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	Sd06c2eaf	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 4: marriage and family	Eastern and South-Eastern Asia	16	6	6	6	0	0
11000	I71213127	Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex	S8adc3032	Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 2: violence against women	Eastern and South-Eastern Asia	16	6	6	6	0	0
11400	I158e0e5f	Existence of laws on domestic violence	S158e0e5f	Existence of laws on domestic violence	Eastern and South-Eastern Asia	16	15	15	15	0	0
11900	Ib0e21aa2	Whether or not inheritance rights discriminate against women and girls	S181218af	Whether or not inheritance rights discriminate against daughters	Eastern and South-Eastern Asia	16	15	15	15	0	0
11800	Ib0e21aa2	Whether or not inheritance rights discriminate against women and girls	Scfd91785	Whether or not inheritance rights discriminate against widows	Eastern and South-Eastern Asia	16	15	15	15	0	0
12200	Ifdb90d43	Legal minimum age at marriage by sex	S174413b8	Minimum age for legal marriage - With parental consent	Eastern and South-Eastern Asia	16	5	5	5	5	0
12100	Ifdb90d43	Legal minimum age at marriage by sex	S583c1510	Minimum age for legal marriage - Without parental consent	Eastern and South-Eastern Asia	16	6	6	6	5	0
8100	Ia8b55125	Proportion of ever-partnered women and girls aged 15 years and older subjected to physical, sexual or psychological violence by a current or former intimate partner in the previous 12 months, by form of violence and by age	S9a5e3c3a	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age	Eastern and South-Eastern Asia	16	13	13	13	0	13
8300	Ibe0d4226	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner in the previous 12 months, by age and place of occurrence	Sb51531fc	Proportion of women and girls aged 15 years and older subjected to sexual violence by persons other than an intimate partner, since age 15	Eastern and South-Eastern Asia	16	6	2	0	0	0
8400	I241a26cf	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age	S241a26cf	Proportion of girls and women aged 15-49 years who have undergone female genital mutilation/cutting, by age	Eastern and South-Eastern Asia	16	0	0	0	0	0
8600	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S93ff1bef	Proportion of women aged 20-24 years who were married or in a union before age 15	Eastern and South-Eastern Asia	16	11	11	9	0	0
8500	Ic36721ab	Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18	S94021bf2	Proportion of women aged 20-24 years who were married or in a union before age 18	Eastern and South-Eastern Asia	16	11	11	9	0	0
8700	I731e1dca	Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group	S9ebf1887	Adolescent birth rate (aged 15-19 years) per 1,000 women in that age group	Eastern and South-Eastern Asia	16	16	16	15	0	0
6800	Ic5db0b34	Life expectancy at age 60, by sex	Sc5db0b34	Life expectancy at age 60, by sex	Oceania, exc. Australia and New Zealand	12	8	8	8	8	0
6900	Ibdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	Sbdc928a3	Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease, by sex	Oceania, exc. Australia and New Zealand	12	8	8	8	8	0
5700	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	S97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	Oceania, exc. Australia and New Zealand	12	9	6	4	0	0
5800	I97572e77	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods	Sad5532a0	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods: estimates	Oceania, exc. Australia and New Zealand	12	7	7	7	0	0
5900	Id3190c3e	Under-five mortality rate, by sex	Sd3190c3e	Under-five mortality rate, by sex	Oceania, exc. Australia and New Zealand	12	12	12	12	12	0
6000	I75250979	Maternal mortality ratio	S75250979	Maternal mortality ratio	Oceania, exc. Australia and New Zealand	12	8	8	8	0	0
6200	I682508c0	Antenatal care coverage	S7cdd10b8	Antenatal care coverage, at least four visits	Oceania, exc. Australia and New Zealand	12	11	8	5	0	0
6100	I682508c0	Antenatal care coverage	S5b5c0fcb	Antenatal care coverage, at least one visit	Oceania, exc. Australia and New Zealand	12	12	7	4	0	0
6300	I784515d6	Proportion of births attended by skilled health personnel	S784515d6	Proportion of births attended by skilled health personnel	Oceania, exc. Australia and New Zealand	12	12	9	8	0	0
6400	Ic68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	Sc68a22f4	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex	Oceania, exc. Australia and New Zealand	12	9	9	9	9	0
6500	I555b0f6a	Proportion of adults who are obese, by sex	S555b0f6a	Proportion of adults who are obese, by sex	Oceania, exc. Australia and New Zealand	12	12	12	12	12	0
6600	Ied2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Sed2520f0	Number of new HIV infections per 1,000 uninfected population, by sex, age and key populations	Oceania, exc. Australia and New Zealand	12	2	2	2	2	2
6700	I121f0e02	Access to anti-retroviral drug, by sex	S121f0e02	Access to anti-retroviral drug, by sex	Oceania, exc. Australia and New Zealand	12	2	2	2	2	0
5000	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	Oceania, exc. Australia and New Zealand	12	2	2	2	2	0
5200	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42192176	Educational attainment (minimum lower secondary) of the population aged 25 and older, by sex	Oceania, exc. Australia and New Zealand	12	5	4	1	5	0
5400	I229b17ac	Educational attainment of the population aged 25 and older by sex	S216a2120	Educational attainment (minimum post-secondary) of the population aged 25 and older, by sex	Oceania, exc. Australia and New Zealand	12	5	3	0	5	0
5600	I229b17ac	Educational attainment of the population aged 25 and older by sex	S339b1e69	Educational attainment (minimum primary) of the population aged 25 and older, by sex	Oceania, exc. Australia and New Zealand	12	5	4	0	5	0
5500	I229b17ac	Educational attainment of the population aged 25 and older by sex	S56e81ed9	Educational attainment (minimum tertiary) of the population aged 25 and older, by sex	Oceania, exc. Australia and New Zealand	12	5	4	1	5	0
5300	I229b17ac	Educational attainment of the population aged 25 and older by sex	S42da2179	Educational attainment (minimum upper secondary) of the population aged 25 and older, by sex	Oceania, exc. Australia and New Zealand	12	5	5	1	5	0
3200	If1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Sf1e8239d	Participation rate in organized learning (one year before the official primary entry age), by sex	Oceania, exc. Australia and New Zealand	12	10	10	9	10	0
3400	I40470f13	Total net enrolment rate, primary, by sex	S40470f13	Total net enrolment rate, primary, by sex	Oceania, exc. Australia and New Zealand	12	12	12	11	12	0
3500	I0d771394	Gross enrolment ratio in secondary education, by sex	S0d771394	Gross enrolment ratio in secondary education, by sex	Oceania, exc. Australia and New Zealand	12	12	10	7	12	0
3600	Ifae61340	Gross enrolment ratio in tertiary education, by sex	Sfae61340	Gross enrolment ratio in tertiary education, by sex	Oceania, exc. Australia and New Zealand	12	8	3	2	7	0
4300	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	Oceania, exc. Australia and New Zealand	12	5	3	3	5	0
4500	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	Oceania, exc. Australia and New Zealand	12	5	3	3	5	0
4700	Ia03b11e0	Gross graduation ratio from tertiary education	Sbe822278	Gross graduation ratio from first degree programmes (ISCED 6 and 7) in tertiary education, by sex	Oceania, exc. Australia and New Zealand	12	4	2	2	3	0
4800	Ia00b1ab7	Proportion of females among tertiary education teachers or professors	Sa00b1ab7	Proportion of females among tertiary education teachers or professors	Oceania, exc. Australia and New Zealand	12	6	3	2	0	0
4900	I2e391327	Youth literacy rate of persons aged 15-24 years, by sex	Sed7f11c7	Youth literacy rate of persons (15-24 years), by sex	Oceania, exc. Australia and New Zealand	12	7	7	5	7	0
7000	I22b614cb	Women’s share of government ministerial positions	S22b614cb	Women’s share of government ministerial positions	Oceania, exc. Australia and New Zealand	12	12	12	12	0	0
7200	I836a1d80	Proportion of seats held by women in national parliament and local governments	S37241f88	Proportion of elected seats held by women in deliberative bodies of local government	Oceania, exc. Australia and New Zealand	12	4	4	4	0	0
7100	I836a1d80	Proportion of seats held by women in national parliament and local governments	S5867152a	Proportion of seats held by women in national parliament	Oceania, exc. Australia and New Zealand	12	12	12	12	0	0
7300	I6b4d10a8	Proportion of women in managerial positions	S6b4d10a8	Proportion of women in managerial positions	Oceania, exc. Australia and New Zealand	12	11	11	5	0	0
7400	I6b4d10a8	Proportion of women in managerial positions	Sca981746	Proportion of women in senior and middle management positions	Oceania, exc. Australia and New Zealand	12	9	8	4	0	0
7500	Ib3320b80	Share of female police officers	Sb3320b80	Share of female police officers	Oceania, exc. Australia and New Zealand	12	0	0	0	0	0
7600	I5aac0815	Share of female judges	S5aac0815	Share of female judges	Oceania, exc. Australia and New Zealand	12	0	0	0	0	0
7800	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	Sbef52966	Proportion of women who make their own informed decisions regarding contraceptive use (% of women aged 15-49 years)	Oceania, exc. Australia and New Zealand	12	1	1	1	0	0
7900	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	Sf8af2bef	Proportion of women who make their own informed decisions regarding reproductive health care (% of women aged 15-49 years)	Oceania, exc. Australia and New Zealand	12	1	1	1	0	0
8000	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	S91c32905	Proportion of women who make their own informed decisions regarding sexual relations (% of women aged 15-49 years)	Oceania, exc. Australia and New Zealand	12	1	1	1	0	0
7700	Iece33744	Proportion of women aged 15-49 years who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care	S6bcc3b15	Proportion of women who make their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women aged 15-49 years)	Oceania, exc. Australia and New Zealand	12	1	1	1	0	0
1700	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	Sd5a60c11	Unemployment rate, by sex and age	Oceania, exc. Australia and New Zealand	12	12	10	5	10	11
1800	Ia3981659	Unemployment rate, by sex, age and persons with disabilities	S36180f12	Unemployment rate, by sex and disability	Oceania, exc. Australia and New Zealand	12	3	3	3	3	0
1900	I0d5c350a	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex	S0d5c350a	Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider, by sex	Oceania, exc. Australia and New Zealand	12	0	0	0	0	0
2100	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	S2d8b1bf8	Average hourly earnings of employees by sex and occupation (local currency)	Oceania, exc. Australia and New Zealand	12	2	2	2	2	0
2200	I5bf21940	Gender gap in wages, by occupation, age and persons with disabilities	Sd1cf0c58	Gender gap in wages, by occupation	Oceania, exc. Australia and New Zealand	12	2	2	2	0	0
2300	Ic6bf121c	Proportion of employed working part-time, by sex	Sc6bf121c	Proportion of employed working part-time, by sex	Oceania, exc. Australia and New Zealand	12	9	9	5	9	0
2500	Ic6982113	Prime-age employment-to-population ratio by sex, household type and presence of children	S6e1d24f4	Prime-age employment-to-population ratio by sex, household type and presence of children under age 6	Oceania, exc. Australia and New Zealand	12	9	9	4	9	0
2700	Id76834fb	Proportion of the population living below the international poverty line by sex, age, employment status and geographic location (urban/rural)	S8fde19b4	Employed population below international poverty line, by sex and age	Oceania, exc. Australia and New Zealand	12	3	3	3	3	3
