INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	URBANIZATION	URBANIZATION_DESC	INCOME_WEALTH_QUANTILE	INCOME_WEALTH_QUANTILE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	31	Azerbaijan	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q4	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 4	4500	AZE	50.01064725	40.39229544	1.0	4	Country or Area	Northern Africa and Western Asia	[2000, 2006]	2000	2006	2	0	0
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	50	Bangladesh	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T___T	Both sexes or no breakdown by sex, lower secondary education, all areas, total (national average) or no breakdown	4500	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2000, 2004, 2006, 2007, 2011, 2013, 2014, 2019]	2000	2019	8	1	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	50	Bangladesh	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q5	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 5 (richest)	4500	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2004, 2006, 2007, 2011, 2013, 2014, 2019]	2004	2019	7	1	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	50	Bangladesh	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q4	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 4	4500	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2004, 2006, 2007, 2011, 2013, 2014, 2019]	2004	2019	7	1	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	50	Bangladesh	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q2	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 2	4500	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2004, 2006, 2007, 2011, 2013, 2014, 2019]	2004	2019	7	1	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	50	Bangladesh	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q3	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 3	4500	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2004, 2006, 2007, 2011, 2013, 2014, 2019]	2004	2019	7	1	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	50	Bangladesh	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q1	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 1 (poorest)	4500	BGD	89.17660788	22.86961622	1.0	4	Country or Area	Central and Southern Asia	[2004, 2006, 2007, 2011, 2013, 2014, 2019]	2004	2019	7	1	4
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	52	Barbados	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q4	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 4	4500	BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	52	Barbados	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q2	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 2	4500	BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	52	Barbados	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q5	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 5 (richest)	4500	BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	52	Barbados	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q1	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 1 (poorest)	4500	BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	52	Barbados	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T___T	Both sexes or no breakdown by sex, lower secondary education, all areas, total (national average) or no breakdown	4500	BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	52	Barbados	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q3	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 3	4500	BRB	-59.5346489	13.13648273	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q4	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 4	4500	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q5	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 5 (richest)	4500	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q2	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 2	4500	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T___T	Both sexes or no breakdown by sex, lower secondary education, all areas, total (national average) or no breakdown	4500	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q3	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 3	4500	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q1	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 1 (poorest)	4500	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	56	Belgium	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q4	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 4	4500	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	56	Belgium	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T___T	Both sexes or no breakdown by sex, lower secondary education, all areas, total (national average) or no breakdown	4500	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	56	Belgium	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q3	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 3	4500	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	56	Belgium	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q2	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 2	4500	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	56	Belgium	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q1	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 1 (poorest)	4500	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	56	Belgium	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q5	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 5 (richest)	4500	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2005, 2011, 2013, 2014]	2005	2014	4	0	3
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q4	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 4	4500	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q5	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 5 (richest)	4500	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q2	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 2	4500	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T___T	Both sexes or no breakdown by sex, lower secondary education, all areas, total (national average) or no breakdown	4500	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q3	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 3	4500	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T__Q1	Both sexes or no breakdown by sex, lower secondary education, all areas, quintile 1 (poorest)	4500	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.6	I66c21045	Completion rate (lower secondary education)	Sa7501ddf	Completion rate, by sex, location and wealth quintile, lower secondary education	204	Benin	_T	Both sexes or no breakdown by sex	ISCED11_2	Lower secondary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_2___T___T	Both sexes or no breakdown by sex, lower secondary education, all areas, total (national average) or no breakdown	4500	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2006, 2011, 2014, 2018]	2001	2018	5	1	3
