INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	EDUCATION_LEV	EDUCATION_LEV_DESC	URBANIZATION	URBANIZATION_DESC	INCOME_WEALTH_QUANTILE	INCOME_WEALTH_QUANTILE_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T___T	Both sexes or no breakdown by sex, primary education, all areas, total (national average) or no breakdown	4300	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q1	Both sexes or no breakdown by sex, primary education, all areas, quintile 1 (poorest)	4300	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q4	Both sexes or no breakdown by sex, primary education, all areas, quintile 4	4300	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q2	Both sexes or no breakdown by sex, primary education, all areas, quintile 2	4300	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q5	Both sexes or no breakdown by sex, primary education, all areas, quintile 5 (richest)	4300	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	112	Belarus	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q3	Both sexes or no breakdown by sex, primary education, all areas, quintile 3	4300	BLR	28.04940161	53.54193075	1.0	4	Country or Area	Europe and Northern America	[2005, 2012]	2005	2012	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T___T	Both sexes or no breakdown by sex, primary education, all areas, total (national average) or no breakdown	4300	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q4	Both sexes or no breakdown by sex, primary education, all areas, quintile 4	4300	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q1	Both sexes or no breakdown by sex, primary education, all areas, quintile 1 (poorest)	4300	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q2	Both sexes or no breakdown by sex, primary education, all areas, quintile 2	4300	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q5	Both sexes or no breakdown by sex, primary education, all areas, quintile 5 (richest)	4300	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	84	Belize	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q3	Both sexes or no breakdown by sex, primary education, all areas, quintile 3	4300	BLZ	-88.70199554	17.19965901	1.0	4	Country or Area	Latin America and the Caribbean	[2006, 2011, 2016]	2006	2016	3	1	2
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	204	Benin	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T___T	Both sexes or no breakdown by sex, primary education, all areas, total (national average) or no breakdown	4300	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2001, 2006, 2011, 2014, 2018]	2001	2018	5	1	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	204	Benin	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q5	Both sexes or no breakdown by sex, primary education, all areas, quintile 5 (richest)	4300	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2011, 2014, 2018]	2006	2018	4	1	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	204	Benin	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q4	Both sexes or no breakdown by sex, primary education, all areas, quintile 4	4300	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2011, 2014, 2018]	2006	2018	4	1	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	204	Benin	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q3	Both sexes or no breakdown by sex, primary education, all areas, quintile 3	4300	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2011, 2014, 2018]	2006	2018	4	1	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	204	Benin	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q1	Both sexes or no breakdown by sex, primary education, all areas, quintile 1 (poorest)	4300	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2011, 2014, 2018]	2006	2018	4	1	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	204	Benin	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q2	Both sexes or no breakdown by sex, primary education, all areas, quintile 2	4300	BEN	2.339933594	9.65401646	1.0	4	Country or Area	Sub-Saharan Africa	[2006, 2011, 2014, 2018]	2006	2018	4	1	3
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	64	Bhutan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q5	Both sexes or no breakdown by sex, primary education, all areas, quintile 5 (richest)	4300	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2010]	2010	2010	1	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	64	Bhutan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q3	Both sexes or no breakdown by sex, primary education, all areas, quintile 3	4300	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2010]	2010	2010	1	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	64	Bhutan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q4	Both sexes or no breakdown by sex, primary education, all areas, quintile 4	4300	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2010]	2010	2010	1	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	64	Bhutan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q1	Both sexes or no breakdown by sex, primary education, all areas, quintile 1 (poorest)	4300	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2010]	2010	2010	1	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	64	Bhutan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T___T	Both sexes or no breakdown by sex, primary education, all areas, total (national average) or no breakdown	4300	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2010]	2010	2010	1	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	64	Bhutan	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q2	Both sexes or no breakdown by sex, primary education, all areas, quintile 2	4300	BTN	90.45098484	27.39598568	1.0	4	Country or Area	Central and Southern Asia	[2010]	2010	2010	1	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	68	Bolivia (Plurinational State of)	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q5	Both sexes or no breakdown by sex, primary education, all areas, quintile 5 (richest)	4300	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	68	Bolivia (Plurinational State of)	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T___T	Both sexes or no breakdown by sex, primary education, all areas, total (national average) or no breakdown	4300	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	68	Bolivia (Plurinational State of)	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q1	Both sexes or no breakdown by sex, primary education, all areas, quintile 1 (poorest)	4300	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	68	Bolivia (Plurinational State of)	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q2	Quintile 2	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q2	Both sexes or no breakdown by sex, primary education, all areas, quintile 2	4300	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	68	Bolivia (Plurinational State of)	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q4	Both sexes or no breakdown by sex, primary education, all areas, quintile 4	4300	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	68	Bolivia (Plurinational State of)	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q3	Both sexes or no breakdown by sex, primary education, all areas, quintile 3	4300	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	18	4	8
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	_T	Total (national average) or no breakdown	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T___T	Both sexes or no breakdown by sex, primary education, all areas, total (national average) or no breakdown	4300	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2000, 2006, 2012]	2000	2012	3	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q3	Quintile 3	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q3	Both sexes or no breakdown by sex, primary education, all areas, quintile 3	4300	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2006, 2012]	2006	2012	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q5	Quintile 5 (richest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q5	Both sexes or no breakdown by sex, primary education, all areas, quintile 5 (richest)	4300	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2006, 2012]	2006	2012	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q1	Quintile 1 (poorest)	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q1	Both sexes or no breakdown by sex, primary education, all areas, quintile 1 (poorest)	4300	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2006, 2012]	2006	2012	2	0	1
II.5	Ief9e0d38	Completion rate (primary education)	Sc5211ad2	Completion rate, by sex, location and wealth quintile, primary education	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	ISCED11_1	Primary education	_T	All areas	Q4	Quintile 4	SEX__EDUCATION_LEV__URBANIZATION__INCOME_WEALTH_QUANTILE	_T__ISCED11_1___T__Q4	Both sexes or no breakdown by sex, primary education, all areas, quintile 4	4300	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2006, 2012]	2006	2012	2	0	1
