INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	AGE	AGE_DESC	URBANIZATION	URBANIZATION_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	F	Female	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE65___T	Female, 65 years old and over, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	233	Estonia	M	Male	Y_GE65	65 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE65___T	Male, 65 years old and over, all areas	EST	25.84093481	58.68487172	1.0	4	Country or Area	Europe and Northern America	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	440	Lithuania	F	Female	Y_GE10	10 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE10___T	Female, 10 years old and over, all areas	LTU	23.90517807	55.33680309	1.0	4	Country or Area	Europe and Northern America	[2003]	2003	2003	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	792	Turkey	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2015]	2006	2015	2	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	792	Turkey	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	TUR	35.42890329	38.9899684	1.0	4	Country or Area	Northern Africa and Western Asia	[2006, 2015]	2006	2015	2	1	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	68	Bolivia (Plurinational State of)	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	340	Honduras	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	68	Bolivia (Plurinational State of)	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	BOL	-64.66224284	-16.71273412	1.0	4	Country or Area	Latin America and the Caribbean	[2001]	2001	2001	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	340	Honduras	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	HND	-86.59974381	14.82243161	1.0	4	Country or Area	Latin America and the Caribbean	[2009]	2009	2009	1	0	0
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	218	Ecuador	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	222	El Salvador	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	320	Guatemala	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2014]	2014	2014	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	591	Panama	F	Female	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	F__Y_GE15___T	Female, 15 years old and over, all areas	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2011]	2011	2011	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	218	Ecuador	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	ECU	-78.37005241	-1.447785891	1.0	4	Country or Area	Latin America and the Caribbean	[2012]	2012	2012	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	222	El Salvador	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	SLV	-88.86862995	13.73603564	1.0	4	Country or Area	Latin America and the Caribbean	[2010]	2010	2010	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	320	Guatemala	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	GTM	-91.2312746	15.00273719	1.0	4	Country or Area	Latin America and the Caribbean	[2014]	2014	2014	1	0	1
I.2	c62a19e8	Average number of hours spent on total work (total work burden), by sex	ad2e1d29	Average number of hours spent on total work combined (total work burden), by sex	591	Panama	M	Male	Y_GE15	15 years old and over	_T	All areas	SEX__AGE__URBANIZATION	M__Y_GE15___T	Male, 15 years old and over, all areas	PAN	-81.26616623	8.450965746	1.0	4	Country or Area	Latin America and the Caribbean	[2011]	2011	2011	1	0	1
