INDICATOR_LABEL	INDICATOR_ID	INDICATOR_DESC	MINSET_SERIES	MINSET_SERIES_DESC	REF_AREA	REF_AREA_DESC	SEX	SEX_DESC	ICT_SKILL	ICT_SKILL_DESC	TSK_sub_dims	TSK_sub_id	TSK_sub_desc	sort_order	ISO3	X	Y	UNmember	GEOLEVEL	GEOLEVEL_Desc	SDG_REGION	years	min_year	max_year	N_years	N_years_lag5	N_years_lag10
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	5000	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2014, 2015, 2016, 2017, 2019]	2014	2019	5	4	5
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	56	Belgium	_T	Both sexes or no breakdown by sex	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	_T__SOFT	Both sexes or no breakdown by sex, finding, downloading, installing and configuring software	5000	BEL	4.660976456	50.64104975	1.0	4	Country or Area	Europe and Northern America	[2015, 2016, 2017, 2019]	2015	2019	4	4	4
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	_T__EPRS	Both sexes or no breakdown by sex, creating electronic presentations with presentation software	5000	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2017, 2019]	2017	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	_T__TRAF	Both sexes or no breakdown by sex, transferring files between a computer and other devices	5000	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2017, 2019]	2017	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	5000	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2017, 2019]	2017	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	5000	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2017, 2019]	2017	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	5000	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2017, 2019]	2017	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	SOFT	Finding, downloading, installing and configuring software	SEX__ICT_SKILL	_T__SOFT	Both sexes or no breakdown by sex, finding, downloading, installing and configuring software	5000	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2017]	2017	2017	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	5000	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2017, 2019]	2017	2019	2	2	2
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	70	Bosnia and Herzegovina	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	5000	BIH	17.78584332	44.16845548	1.0	4	Country or Area	Europe and Northern America	[2019]	2019	2019	1	1	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	5000	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	_T	Both sexes or no breakdown by sex	ARSP	Using basic arithmetic formula in a spreadsheet	SEX__ICT_SKILL	_T__ARSP	Both sexes or no breakdown by sex, using basic arithmetic formula in a spreadsheet	5000	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	_T	Both sexes or no breakdown by sex	EMAIL	Sending e-mails with attached files	SEX__ICT_SKILL	_T__EMAIL	Both sexes or no breakdown by sex, sending e-mails with attached files	5000	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	_T	Both sexes or no breakdown by sex	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	_T__EPRS	Both sexes or no breakdown by sex, creating electronic presentations with presentation software	5000	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	_T	Both sexes or no breakdown by sex	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	_T__TRAF	Both sexes or no breakdown by sex, transferring files between a computer and other devices	5000	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	_T	Both sexes or no breakdown by sex	INST	Connecting and installing new devices	SEX__ICT_SKILL	_T__INST	Both sexes or no breakdown by sex, connecting and installing new devices	5000	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	5000	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	72	Botswana	_T	Both sexes or no breakdown by sex	CMFL	Copying or moving a file or folder	SEX__ICT_SKILL	_T__CMFL	Both sexes or no breakdown by sex, copying or moving a file or folder	5000	BWA	23.81380223	-22.18810073	1.0	4	Country or Area	Sub-Saharan Africa	[2014]	2014	2014	1	0	1
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	76	Brazil	_T	Both sexes or no breakdown by sex	TRAF	Transferring files between a computer and other devices	SEX__ICT_SKILL	_T__TRAF	Both sexes or no breakdown by sex, transferring files between a computer and other devices	5000	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	5	6
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	76	Brazil	_T	Both sexes or no breakdown by sex	EPRS	Creating electronic presentations with presentation software	SEX__ICT_SKILL	_T__EPRS	Both sexes or no breakdown by sex, creating electronic presentations with presentation software	5000	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	5	6
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	76	Brazil	_T	Both sexes or no breakdown by sex	COPA	Using copy and paste tools to duplicate or move information within a document	SEX__ICT_SKILL	_T__COPA	Both sexes or no breakdown by sex, using copy and paste tools to duplicate or move information within a document	5000	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	5	6
II.10	Ib6932825	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	S01912ae8	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill	76	Brazil	_T	Both sexes or no breakdown by sex	PCPR	Writing a computer program using a specialized programming language	SEX__ICT_SKILL	_T__PCPR	Both sexes or no breakdown by sex, writing a computer program using a specialized programming language	5000	BRA	-53.08432878	-10.77668561	1.0	4	Country or Area	Latin America and the Caribbean	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	5	6
