INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_2___T__Q3,OBS_VALUE___T__ISCED11_2___T__Q2,OBS_VALUE___T__ISCED11_2___T__Q1,OBS_VALUE___T__ISCED11_2___T__Q4,OBS_VALUE___T__ISCED11_2___T__Q5,OBS_VALUE___T__ISCED11_2___T___T,OBS_VALUE__F__ISCED11_2___T___T,OBS_VALUE__F__ISCED11_2___T__Q3,OBS_VALUE__F__ISCED11_2___T__Q5,OBS_VALUE__F__ISCED11_2___T__Q4,OBS_VALUE__F__ISCED11_2___T__Q2,OBS_VALUE__F__ISCED11_2___T__Q1,OBS_VALUE__M__ISCED11_2___T__Q1,OBS_VALUE__M__ISCED11_2___T___T,OBS_VALUE__M__ISCED11_2___T__Q2,OBS_VALUE__M__ISCED11_2___T__Q4,OBS_VALUE__M__ISCED11_2___T__Q3,OBS_VALUE__M__ISCED11_2___T__Q5,OBS_VALUE___T__ISCED11_2__R__Q5,OBS_VALUE___T__ISCED11_2__R___T,OBS_VALUE___T__ISCED11_2__R__Q3,OBS_VALUE___T__ISCED11_2__R__Q2,OBS_VALUE___T__ISCED11_2__R__Q1,OBS_VALUE___T__ISCED11_2__R__Q4,OBS_VALUE__F__ISCED11_2__R__Q3,OBS_VALUE__F__ISCED11_2__R__Q1,OBS_VALUE__F__ISCED11_2__R__Q2,OBS_VALUE__F__ISCED11_2__R__Q4,OBS_VALUE__F__ISCED11_2__R___T,OBS_VALUE__F__ISCED11_2__R__Q5,OBS_VALUE__M__ISCED11_2__R__Q3,OBS_VALUE__M__ISCED11_2__R__Q2,OBS_VALUE__M__ISCED11_2__R__Q5,OBS_VALUE__M__ISCED11_2__R___T,OBS_VALUE__M__ISCED11_2__R__Q1,OBS_VALUE__M__ISCED11_2__R__Q4,OBS_VALUE___T__ISCED11_2__U__Q3,OBS_VALUE___T__ISCED11_2__U__Q4,OBS_VALUE___T__ISCED11_2__U___T,OBS_VALUE___T__ISCED11_2__U__Q5,OBS_VALUE___T__ISCED11_2__U__Q2,OBS_VALUE___T__ISCED11_2__U__Q1,OBS_VALUE__F__ISCED11_2__U___T,OBS_VALUE__F__ISCED11_2__U__Q4,OBS_VALUE__F__ISCED11_2__U__Q5,OBS_VALUE__F__ISCED11_2__U__Q3,OBS_VALUE__F__ISCED11_2__U__Q2,OBS_VALUE__F__ISCED11_2__U__Q1,OBS_VALUE__M__ISCED11_2__U__Q3,OBS_VALUE__M__ISCED11_2__U___T,OBS_VALUE__M__ISCED11_2__U__Q4,OBS_VALUE__M__ISCED11_2__U__Q5,OBS_VALUE__M__ISCED11_2__U__Q1,OBS_VALUE__M__ISCED11_2__U__Q2,NATURE___T__ISCED11_2___T__Q3,NATURE___T__ISCED11_2___T__Q2,NATURE___T__ISCED11_2___T__Q1,NATURE___T__ISCED11_2___T__Q4,NATURE___T__ISCED11_2___T__Q5,NATURE___T__ISCED11_2___T___T,NATURE__F__ISCED11_2___T___T,NATURE__F__ISCED11_2___T__Q3,NATURE__F__ISCED11_2___T__Q5,NATURE__F__ISCED11_2___T__Q4,NATURE__F__ISCED11_2___T__Q2,NATURE__F__ISCED11_2___T__Q1,NATURE__M__ISCED11_2___T__Q1,NATURE__M__ISCED11_2___T___T,NATURE__M__ISCED11_2___T__Q2,NATURE__M__ISCED11_2___T__Q4,NATURE__M__ISCED11_2___T__Q3,NATURE__M__ISCED11_2___T__Q5,NATURE___T__ISCED11_2__R__Q5,NATURE___T__ISCED11_2__R___T,NATURE___T__ISCED11_2__R__Q3,NATURE___T__ISCED11_2__R__Q2,NATURE___T__ISCED11_2__R__Q1,NATURE___T__ISCED11_2__R__Q4,NATURE__F__ISCED11_2__R__Q3,NATURE__F__ISCED11_2__R__Q1,NATURE__F__ISCED11_2__R__Q2,NATURE__F__ISCED11_2__R__Q4,NATURE__F__ISCED11_2__R___T,NATURE__F__ISCED11_2__R__Q5,NATURE__M__ISCED11_2__R__Q3,NATURE__M__ISCED11_2__R__Q2,NATURE__M__ISCED11_2__R__Q5,NATURE__M__ISCED11_2__R___T,NATURE__M__ISCED11_2__R__Q1,NATURE__M__ISCED11_2__R__Q4,NATURE___T__ISCED11_2__U__Q3,NATURE___T__ISCED11_2__U__Q4,NATURE___T__ISCED11_2__U___T,NATURE___T__ISCED11_2__U__Q5,NATURE___T__ISCED11_2__U__Q2,NATURE___T__ISCED11_2__U__Q1,NATURE__F__ISCED11_2__U___T,NATURE__F__ISCED11_2__U__Q4,NATURE__F__ISCED11_2__U__Q5,NATURE__F__ISCED11_2__U__Q3,NATURE__F__ISCED11_2__U__Q2,NATURE__F__ISCED11_2__U__Q1,NATURE__M__ISCED11_2__U__Q3,NATURE__M__ISCED11_2__U___T,NATURE__M__ISCED11_2__U__Q4,NATURE__M__ISCED11_2__U__Q5,NATURE__M__ISCED11_2__U__Q1,NATURE__M__ISCED11_2__U__Q2,isLatestValue___T__ISCED11_2___T__Q3,isLatestValue___T__ISCED11_2___T__Q2,isLatestValue___T__ISCED11_2___T__Q1,isLatestValue___T__ISCED11_2___T__Q4,isLatestValue___T__ISCED11_2___T__Q5,isLatestValue___T__ISCED11_2___T___T,isLatestValue__F__ISCED11_2___T___T,isLatestValue__F__ISCED11_2___T__Q3,isLatestValue__F__ISCED11_2___T__Q5,isLatestValue__F__ISCED11_2___T__Q4,isLatestValue__F__ISCED11_2___T__Q2,isLatestValue__F__ISCED11_2___T__Q1,isLatestValue__M__ISCED11_2___T__Q1,isLatestValue__M__ISCED11_2___T___T,isLatestValue__M__ISCED11_2___T__Q2,isLatestValue__M__ISCED11_2___T__Q4,isLatestValue__M__ISCED11_2___T__Q3,isLatestValue__M__ISCED11_2___T__Q5,isLatestValue___T__ISCED11_2__R__Q5,isLatestValue___T__ISCED11_2__R___T,isLatestValue___T__ISCED11_2__R__Q3,isLatestValue___T__ISCED11_2__R__Q2,isLatestValue___T__ISCED11_2__R__Q1,isLatestValue___T__ISCED11_2__R__Q4,isLatestValue__F__ISCED11_2__R__Q3,isLatestValue__F__ISCED11_2__R__Q1,isLatestValue__F__ISCED11_2__R__Q2,isLatestValue__F__ISCED11_2__R__Q4,isLatestValue__F__ISCED11_2__R___T,isLatestValue__F__ISCED11_2__R__Q5,isLatestValue__M__ISCED11_2__R__Q3,isLatestValue__M__ISCED11_2__R__Q2,isLatestValue__M__ISCED11_2__R__Q5,isLatestValue__M__ISCED11_2__R___T,isLatestValue__M__ISCED11_2__R__Q1,isLatestValue__M__ISCED11_2__R__Q4,isLatestValue___T__ISCED11_2__U__Q3,isLatestValue___T__ISCED11_2__U__Q4,isLatestValue___T__ISCED11_2__U___T,isLatestValue___T__ISCED11_2__U__Q5,isLatestValue___T__ISCED11_2__U__Q2,isLatestValue___T__ISCED11_2__U__Q1,isLatestValue__F__ISCED11_2__U___T,isLatestValue__F__ISCED11_2__U__Q4,isLatestValue__F__ISCED11_2__U__Q5,isLatestValue__F__ISCED11_2__U__Q3,isLatestValue__F__ISCED11_2__U__Q2,isLatestValue__F__ISCED11_2__U__Q1,isLatestValue__M__ISCED11_2__U__Q3,isLatestValue__M__ISCED11_2__U___T,isLatestValue__M__ISCED11_2__U__Q4,isLatestValue__M__ISCED11_2__U__Q5,isLatestValue__M__ISCED11_2__U__Q1,isLatestValue__M__ISCED11_2__U__Q2
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,59.73,54.39,43.59,77.37,89.9,65.22,66.73,62.19,91.34,80.31,56.72,45.42,41.67,63.68,51.48,74.75,57.13,88.58,63.33,49.11,44.23,45.87,33.99,53.09,48.76,39.34,43.08,51.63,50.37,64.8,39.83,48.72,61.99,47.86,28.79,54.69,74.79,87.77,75.86,93.78,65.46,57.11,77.22,90.37,94.26,77.75,69.06,58.27,71.91,74.44,85.13,93.38,55.59,61.25,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2021,PT,Percent,2012,66.81,59.02,44.22,82.11,89.89,67.55,68.49,69.98,92.14,81.89,61.01,44.55,43.89,66.65,56.97,82.31,63.67,88.12,73.04,53.84,50.55,47.37,38.6,56.13,54.37,44.39,44.1,59.45,55.88,73.22,46.69,50.71,72.86,51.84,33.45,52.93,82.63,89.76,77.18,91.17,70.11,57.63,77.66,89.41,96.4,81.22,74.5,57.7,84.04,76.74,90.03,87.61,57.55,65.64,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2021,PT,Percent,2013,72.67,60.88,49.81,82.14,91.12,71.03,73.2,76.83,91.75,82.55,61.15,54.19,45.28,68.85,60.62,81.7,68.7,90.46,72.07,56.35,53.58,48.03,42.07,62.51,52.05,44.23,57.92,69.64,59.59,71.94,55.01,38.57,72.19,53.15,39.58,55.7,83.44,90.21,80.71,94.58,73.8,64.43,82.03,92.46,94.44,83.52,76.58,64.44,83.33,79.36,87.73,94.73,64.43,71.31,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2021,PT,Percent,2014,73.02,65.41,50.66,81.36,93.26,72.5,73.2,74.93,94.64,82.34,66.18,49.01,52.52,71.75,64.59,80.39,71.19,91.65,73.39,59.95,60.39,52.57,44.45,66.19,60.77,40.62,54.94,62.42,58.67,74.68,60.02,49.7,72.2,61.27,49.04,69.71,79.75,91.17,80.71,94.25,76.07,64.08,82.58,93.3,94.93,82.73,79.92,63.1,75.96,78.73,88.76,93.6,65.18,72.75,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,73.35,64.25,50.68,82.5,91.84,72.58,72.84,70.66,94.26,83.44,67.59,50.57,50.8,72.31,60.42,81.6,76.03,89.63,75.89,57.99,52.25,49.63,44.46,64.75,55.84,45.55,52.55,61.29,58.98,78.74,48.26,46.08,73.37,56.94,43.38,68.78,81.29,89.61,81.96,94.57,78.22,67.28,82.09,89.31,95.4,85.21,77.33,66.16,77.68,81.83,89.91,93.86,68.56,79.16,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,77.64,66.18,50.14,85.24,92.06,74.11,75.59,77.27,93.85,87.04,67.92,54.36,45.12,72.52,64.09,83.49,77.97,89.97,75.14,58.25,56.31,49.59,42.51,68.34,59.47,43.44,54.24,68.8,60.05,76.02,52.79,44.05,74.26,56.39,41.56,67.93,84.27,92.72,84.48,93.66,80.69,70.74,85.48,93.55,96.0,88.02,78.9,72.56,80.37,83.38,91.97,90.69,68.3,82.61,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,74.14,68.29,50.1,83.5,92.12,73.43,73.61,76.65,91.51,86.61,70.38,45.6,55.25,73.24,65.94,80.58,71.32,92.72,76.67,61.12,62.92,49.83,44.91,68.59,64.57,43.66,49.14,70.64,61.7,80.94,61.29,50.65,72.76,60.52,46.36,66.69,84.12,90.09,82.17,96.17,74.66,68.6,81.78,88.21,96.21,88.35,77.28,63.24,79.52,82.59,91.83,96.14,74.65,71.12,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,77.07,64.39,61.13,82.36,90.61,75.07,75.14,77.86,89.43,86.27,64.1,58.35,64.21,75.0,64.71,78.79,76.26,91.94,73.54,63.07,58.85,57.61,51.07,71.59,59.39,45.71,60.38,69.65,61.85,72.19,58.32,53.93,74.89,64.35,56.75,73.44,84.33,87.34,82.92,95.3,77.08,71.74,83.88,91.66,94.74,86.8,78.56,68.97,81.98,81.93,83.45,95.97,74.87,75.53,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",226,Equatorial Guinea,GNQ,10.46535826,1.565792376,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,26.95,5.87,6.73,18.4,31.38,17.58,12.25,,,,,,,22.99,,,,,,5.48,,,,,,,,,,,,,,,,,,,28.22,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,,,,,,6.56303,5.15333,,,,,,,8.22863,,,,,,1.61363,,,,,,,,,0.998,,,,,2.3466,,,,,26.8961,,,,22.53439,,,,,,,31.89037,,,,,,,,,,C,C,,,,,,,C,,,,,,C,,,,,,,,,C,,,,,C,,,,,C,,,,C,,,,,,,C,,,,,,,,,,False,False,,,,,,,False,,,,,,False,,,,,,,,,False,,,,,False,,,,,False,,,,False,,,,,,,False,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,1.24767,0.66289,0.2492,2.46738,31.96916,9.40022,7.87459,0.45789,28.26991,0.80615,0.28614,,0.47228,10.94047,1.06051,3.90922,2.22425,35.74704,12.25153,2.46284,1.25024,0.65421,0.23344,2.44043,0.46315,,0.28633,0.83635,1.06032,6.39956,2.21657,1.04506,17.35312,3.84841,0.44296,3.81971,,3.30235,41.08564,42.98272,,,37.21487,,39.05937,,,,,45.40104,,47.35972,,,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,C,C,,C,C,C,,,C,,C,,,,,C,,C,,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,,False,False,False,,,False,,False,,,,,False,,False,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2021,PT,Percent,2007,,,,,,10.29303,8.50965,,,,,,,12.24684,,,,,,3.23937,,,,,,,,,2.45326,,,,,4.11749,,,,,32.54817,,,,28.37598,,,,,,,36.84779,,,,,,,,,,C,C,,,,,,,C,,,,,,C,,,,,,,,,C,,,,,C,,,,,C,,,,C,,,,,,,C,,,,,,,,,,False,False,,,,,,,False,,,,,,False,,,,,,,,,False,,,,,False,,,,,False,,,,False,,,,,,,False,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,5.56274,3.66946,1.57016,11.41567,44.23011,16.44158,16.25557,5.09501,39.84681,11.06932,4.22048,2.16112,0.86448,16.66308,3.08177,11.77277,6.07022,50.88919,29.13598,6.80727,5.58032,3.3227,1.55851,10.57578,5.11002,2.17245,3.47453,11.2057,7.05138,29.12404,6.09081,3.15819,29.15148,6.53649,0.81188,9.92298,,21.5748,44.77115,47.05991,,,40.15949,9.36339,41.70736,,,,,51.55851,33.4078,55.43966,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,,,C,C,C,,,,,C,C,C,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,True,False,False,,,False,True,False,,,,,False,True,False,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,11.61433,6.90956,4.36428,17.35489,53.72398,21.39927,20.98481,11.1776,51.08387,15.97697,6.70655,5.16348,3.27985,21.92689,7.17925,18.76925,12.13926,57.64871,30.1752,11.87852,11.65548,6.61626,3.98834,17.21619,11.19175,4.49891,6.1627,15.30616,10.91277,27.71972,12.21724,7.2107,33.345,13.04678,3.29901,19.15934,,,58.87169,61.61984,,,56.57956,,58.32817,,,,,62.45232,,66.75448,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,C,C,,,C,,C,,,,,C,,C,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,True,,,True,,True,,,,,True,,True,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2005,98.16,96.98,94.03,98.1,98.28,97.08,98.81,,,,,,,95.19,,,,,,96.59,,,,,,,,,,,,,,,,,,,97.66,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2011,98.38,92.4,95.03,96.6,98.68,96.27,97.23,,,,,,,95.43,,,,,,96.0,,,,,,,,,,,,,,,,,,,96.64,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2013,99.05,98.62,96.9,94.65,98.26,97.34,97.83,,,,,,,96.88,,,,,,97.99,,,,,,,,,,,,,,,,,,,96.8,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,G,Global,2021,PT,Percent,2014,97.96,97.79,97.09,98.93,96.99,97.74,98.39,,,,,,,97.13,,,,,,98.12,,,,,,,,,,,,,,,,,,,97.37,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",24,Angola,AGO,17.57817062,-12.33724746,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,24.15214,7.78837,4.14921,47.56118,72.06687,36.47758,31.89791,19.23034,69.27248,45.28347,4.3016,3.40279,5.17755,41.73157,12.20796,50.12504,30.31941,74.65984,,9.3044,25.84156,7.90157,4.31099,51.02964,18.79557,3.56587,2.55817,34.67525,5.62973,,33.44736,14.54021,,13.92639,5.31696,,23.85665,47.4134,47.33379,72.3785,7.61506,,43.03032,45.70836,69.31449,19.3005,6.9118,,29.71786,52.0936,49.34269,75.24551,,8.5343,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,C,C,C,,C,C,,C,C,,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,,True
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2007,,,,,,83.55772,87.94964,,,,,,,79.3238,,,,,,76.11057,,,,,,,,,81.97425,,,,,71.11517,,,,,89.58084,,,,92.26006,,,,,,,86.72713,,,,,,,,,,C,C,,,,,,,C,,,,,,C,,,,,,,,,C,,,,,C,,,,,C,,,,C,,,,,,,C,,,,,,,,,,True,True,,,,,,,True,,,,,,True,,,,,,,,,True,,,,,True,,,,,True,,,,True,,,,,,,True,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2005,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2011,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.6,I66c21045,Completion rate (lower secondary education),Sa7501ddf,"Completion rate, by sex, location and wealth quintile, lower secondary education",246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,G,Global,2021,PT,Percent,2013,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,,,,,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
