INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_1,OBS_VALUE__F__ISCED11_1,OBS_VALUE__M__ISCED11_1,NATURE___T__ISCED11_1,NATURE__F__ISCED11_1,NATURE__M__ISCED11_1,isLatestValue___T__ISCED11_1,isLatestValue__F__ISCED11_1,isLatestValue__M__ISCED11_1
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1993,85.11,81.19,88.87,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1994,87.5,84.14,90.73,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1995,87.87,85.06,90.57,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1996,84.21,81.7,86.62,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1997,87.88,85.46,90.2,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,1999,93.87,92.4,95.29,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2000,93.68,91.98,95.31,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2001,97.03,95.68,98.33,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2002,92.73,91.54,93.87,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2003,90.92,89.98,91.82,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2004,94.98,93.93,95.98,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2005,95.37,93.89,96.8,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2006,95.16,94.21,96.08,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2007,97.98,97.06,98.86,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2008,98.8,97.54,100.0,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2009,98.82,97.59,100.0,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2010,98.81,97.58,100.0,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2011,99.2,98.36,100.0,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2013,99.25,98.48,99.99,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2014,99.17,98.35,99.97,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2015,99.45,98.92,99.96,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",12,Algeria,DZA,3.0,28.0,Northern Africa and Western Asia,G,Global,2017,PT,Percent,2016,99.08,98.14,99.99,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1971,63.16,56.6,69.7,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1972,62.28,55.97,68.55,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1973,58.98,53.88,64.06,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1974,30.25,27.96,32.52,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1975,66.81,62.1,71.49,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1976,66.37,61.44,71.28,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1977,63.4,59.05,67.74,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1978,64.86,60.37,69.32,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1979,64.69,60.31,69.05,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1980,64.82,60.66,68.95,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1988,72.75,68.75,76.7,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1990,65.4,61.7,69.05,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,1991,64.01,60.51,67.48,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2008,82.75,,,C,,,False,,
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2009,84.95,,,C,,,False,,
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2011,75.71,70.85,80.49,E,E,E,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2012,78.86,74.12,83.53,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2014,93.31,89.05,97.5,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,93.77,89.75,97.73,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",120,Cameroon,CMR,12.0,6.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2016,93.72,89.95,97.43,C,C,C,True,True,True
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1982,89.47,90.13,88.85,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1983,88.93,89.29,88.58,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1984,88.83,89.16,88.51,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1985,87.96,88.77,87.19,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1986,89.54,90.44,88.69,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1987,89.7,90.65,88.8,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1988,89.45,90.39,88.57,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1989,89.43,89.79,89.09,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1990,89.27,90.7,87.92,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1991,97.77,97.88,97.66,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1992,97.96,97.52,98.38,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1993,92.15,90.92,93.32,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1994,90.2,90.27,90.14,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1995,90.11,90.88,89.38,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1996,91.05,91.82,90.3,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1998,98.81,98.53,99.08,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,1999,99.38,98.73,100.0,C,C,C,False,False,False
II.8,c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",c4bf1a5f,"Adjusted net intake rate to the first grade of primary education, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,2000,98.57,97.91,99.2,C,C,C,False,False,False
