INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,NATURE__F,COMMENT_OBS__F,isLatestValue__F
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2005,33.7,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: December;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2006,30.2,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: December;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2007,40.1,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: December;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2008,33.6,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2009,32.7,C,Repository: ILO-STATISTICS - Micro data processing; Data reference period: December;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2010,33.6,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2011,43.9,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2012,43.2,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2013,35.6,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2014,35.6,C,Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2015,33.3,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2016,34.0,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,218,Ecuador,ECU,-78.37005241,-1.447785891,Latin America and the Caribbean,2019,PT,Percent,2017,35.2,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2019,PT,Percent,2010,37.6,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2019,PT,Percent,2011,42.9,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2019,PT,Percent,2012,55.8,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2019,PT,Percent,2013,42.7,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2019,PT,Percent,2014,35.6,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2019,PT,Percent,2015,40.7,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2019,PT,Percent,2016,34.1,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,222,El Salvador,SLV,-88.86862995,13.73603564,Latin America and the Caribbean,2019,PT,Percent,2017,32.7,C,Repository: ILO-STATISTICS - Micro data processing; Age coverage - minimum age: 16 years old;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,2019,PT,Percent,2005,15.1,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,231,Ethiopia,ETH,39.63505296,8.631223181,Sub-Saharan Africa,2019,PT,Percent,2013,21.1,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2000,34.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2001,38.2,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2002,37.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2003,34.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2004,41.2,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2005,41.0,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2006,39.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2007,34.9,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2008,36.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2009,34.3,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2010,38.4,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2011,34.6,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2012,31.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2013,32.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2014,30.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2015,27.8,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2016,31.6,C,Repository: Eurostat special tabulation;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,233,Estonia,EST,25.84093481,58.68487172,Europe and Northern America,2019,PT,Percent,2017,34.3,C,Repository: Eurostat special tabulation;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",2019,PT,Percent,2011,30.7,C,Repository: ILO-STATISTICS - Micro data processing;,False
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,242,Fiji,FJI,177.9660884,-17.83301566,"Oceania, exc. Australia and New Zealand",2019,PT,Percent,2016,38.6,C,Repository: ILO-STATISTICS - Micro data processing;,True
IV.3,6b4d10a8,Proportion of women in managerial positions,ca981746,Proportion of women in senior and middle management positions,246,Finland,FIN,23.308447,61.91586738,Europe and Northern America,2019,PT,Percent,2000,27.6,C,Repository: Eurostat special tabulation;Break in series: Methodology revised,False
