INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__M,OBS_VALUE__F,OBS_VALUE___T,NATURE__M,NATURE__F,NATURE___T,COMMENT_OBS__M,COMMENT_OBS__F,COMMENT_OBS___T,isLatestValue__M,isLatestValue__F,isLatestValue___T
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,2013,2.4,1.09,1.77,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,2014,2.31,1.06,1.71,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,2015,2.21,1.02,1.64,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation; Break in series: Methodology revised; Data reference period: Annual or annual average,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,2016,2.69,1.14,1.95,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",124,Canada,CAN,-95.0,60.0,Europe and Northern America,G,Global,2017,PT,Percent,2017,2.02,0.96,1.52,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,True,True,True
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",132,Cabo Verde,CPV,-24.0,16.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2015,22.09,8.85,15.91,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,True,True,True
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",144,Sri Lanka,LKA,81.0,7.0,Central and Southern Asia,G,Global,2017,PT,Percent,2004,24.55,39.89,34.1,C,C,C,Repository: Eurostat special tabulation; Break in series: Methodology revised: Data reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",144,Sri Lanka,LKA,81.0,7.0,Central and Southern Asia,G,Global,2017,PT,Percent,2008,29.78,37.7,32.68,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",144,Sri Lanka,LKA,81.0,7.0,Central and Southern Asia,G,Global,2017,PT,Percent,2015,26.25,31.73,28.16,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",144,Sri Lanka,LKA,81.0,7.0,Central and Southern Asia,G,Global,2017,PT,Percent,2016,25.29,30.43,27.1,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,True,True,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",144,Sri Lanka,LKA,81.0,7.0,Central and Southern Asia,G,Global,2017,PT,Percent,2017,,,26.07,,,C,,,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,,,True
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1990,22.77,5.09,17.04,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing; Break in series: Methodology revised:,Unemployment definition: Two criteria (not in employment and seeking); Repository: Eurostat special tabulation: Data reference period: Annual or annual average,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1992,20.32,6.19,15.71,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Repository: OECD,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1994,18.73,5.14,14.2,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Repository: OECD,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1996,19.4,6.18,14.89,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Repository: OECD,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,1998,18.19,5.49,13.65,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Repository: OECD,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2000,17.39,5.29,12.97,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Repository: OECD,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2003,17.2,6.31,13.13,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Repository: OECD,False,False,False
I.8,0cfd2d68,"Percentage distribution of employed population by sector, each sex (Sectors here refer to Agriculture; Industry; Services)",8d681d8b,"Percentage distribution of employed population in agricultural sector, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2006,16.07,6.74,12.48,C,C,C,Repository: Eurostat special tabulationData reference period: Annual or annual average,Repository: ILO-STATISTICS - Micro data processing,Repository: OECD,False,False,False
