INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE__M,OBS_VALUE___O,OBS_VALUE___T,NATURE__F,NATURE__M,NATURE___O,NATURE___T,COMMENT_OBS__F,COMMENT_OBS__M,COMMENT_OBS___O,COMMENT_OBS___T,isLatestValue__F,isLatestValue__M,isLatestValue___O,isLatestValue___T
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2000,8.7,11.7,,10.3,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2001,7.9,11.3,,9.8,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2002,8.3,11.2,,9.9,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2003,8.2,11.7,,10.1,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2004,8.1,11.7,,10.0,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2005,8.2,11.7,,10.1,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2006,8.1,11.5,,9.9,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2007,8.4,12.0,,10.3,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2008,8.4,12.0,,10.3,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2009,9.0,12.6,,10.9,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2010,8.7,12.5,,10.7,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2011,8.6,12.2,,10.5,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2012,8.7,12.2,,10.5,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2013,9.0,12.0,,10.6,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2014,8.9,12.0,,10.6,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2015,9.1,11.8,,10.5,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2016,9.0,12.1,,10.6,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2017,9.1,12.0,,10.6,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2018,9.3,11.8,,10.6,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2019,9.2,12.1,,10.7,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,G,Global,2021,PT,Percent,2020,9.9,12.4,,11.2,C,C,,C,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing","Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",,"Nonstandard status in employment group: Including employers, Repository: ILO-STATISTICS - Micro data processing",True,True,,True
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",132,Cabo Verde,CPV,-23.63544151,15.07791834,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,29.2,29.4,,29.3,C,C,,C,Age coverage - minimum age: 10 years old,Age coverage - minimum age: 10 years old,,Age coverage - minimum age: 10 years old,False,False,,False
I.4,I8bd915c9,"Proportion of employed who are own-account workers, by sex",S8bd915c9,"Proportion of employed who are own-account workers, by sex",132,Cabo Verde,CPV,-23.63544151,15.07791834,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,29.4,21.0,,25.0,C,C,,C,Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: 16 years old,Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: 16 years old,,Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: 16 years old,False,False,,False
