INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__Y_GE15,OBS_VALUE__F__Y_GE15,OBS_VALUE__M__Y_GE15,NATURE___T__Y_GE15,NATURE__F__Y_GE15,NATURE__M__Y_GE15,COMMENT_OBS___T__Y_GE15,COMMENT_OBS__F__Y_GE15,COMMENT_OBS__M__Y_GE15,isLatestValue___T__Y_GE15,isLatestValue__F__Y_GE15,isLatestValue__M__Y_GE15
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",144,Sri Lanka,LKA,80.70489654,7.614693343,Central and Southern Asia,G,Global,2021,PT,Percent,2016,23.3,3.1,43.6,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",144,Sri Lanka,LKA,80.70489654,7.614693343,Central and Southern Asia,G,Global,2021,PT,Percent,2017,23.1,2.9,43.4,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",144,Sri Lanka,LKA,80.70489654,7.614693343,Central and Southern Asia,G,Global,2021,PT,Percent,2018,22.9,2.7,43.2,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,15.4,7.4,23.5,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2005,14.0,5.3,22.7,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,13.0,3.8,22.2,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,12.2,2.8,21.6,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,12.1,2.6,21.6,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2017,11.8,2.4,21.3,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,11.8,2.3,21.3,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,53.4,49.7,57.1,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,50.7,46.8,54.6,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,48.3,44.1,52.5,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,45.9,41.6,50.1,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,45.5,41.1,49.8,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,G,Global,2021,PT,Percent,2017,45.0,40.7,49.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,G,Global,2021,PT,Percent,2018,44.7,40.3,49.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2000,29.2,3.2,55.1,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2005,27.8,2.7,53.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2010,26.6,2.3,50.9,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2015,25.3,2.0,48.7,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2016,25.1,1.9,48.3,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2017,24.9,1.8,48.0,E,E,E,,,,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",156,China,CHN,104.1403375,32.30955217,Eastern and South-Eastern Asia,G,Global,2021,PT,Percent,2018,24.7,1.8,47.7,E,E,E,,,,True,True,True
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,16.8,10.5,23.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,13.5,7.8,19.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2021,PT,Percent,2010,11.0,5.8,16.2,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2021,PT,Percent,2015,8.9,4.4,13.5,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
III.6,Ic68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",Sc68a22f4,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex",170,Colombia,COL,-73.07446751,3.888209046,Latin America and the Caribbean,G,Global,2021,PT,Percent,2016,8.6,4.1,13.0,E,E,E,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,Value refers to tobacco smoking and not all tobacco use. We assume tobacco use and tobacco smoking rates are similar in this country.,False,False,False
