INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T,OBS_VALUE__F,OBS_VALUE__M,NATURE___T,NATURE__F,NATURE__M,COMMENT_OBS___T,COMMENT_OBS__F,COMMENT_OBS__M,isLatestValue___T,isLatestValue__F,isLatestValue__M
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",144,Sri Lanka,LKA,81.0,7.0,Central and Southern Asia,G,Global,2017,PT,Percent,2014,18.7,24.41,15.75,C,C,C,"Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts","Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts","Data reference period: Annual or annual average | Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts",True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,15.97,22.59,11.93,C,C,C,Data reference period: Fourth quarter,Data reference period: Fourth quarter,Data reference period: Fourth quarter,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,23.53,31.91,18.21,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,24.54,33.24,18.84,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,24.87,33.31,19.24,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,25.02,33.01,19.62,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,25.58,33.83,19.86,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,24.67,32.91,18.99,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2016,25.65,34.1,19.83,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",152,Chile,CHL,-71.0,-30.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2017,25.72,33.72,20.16,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",170,Colombia,COL,-72.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2009,19.73,28.96,13.63,C,C,C,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",170,Colombia,COL,-72.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,21.05,30.52,14.62,C,C,C,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",170,Colombia,COL,-72.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2011,21.88,31.84,15.04,C,C,C,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",170,Colombia,COL,-72.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2012,23.41,33.59,16.25,C,C,C,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",170,Colombia,COL,-72.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2013,23.39,33.56,16.17,C,C,C,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areasData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",170,Colombia,COL,-72.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2014,21.63,31.67,14.42,C,C,C,Break in series: Methodology revisedData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Break in series: Methodology revisedData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Break in series: Methodology revisedData reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",170,Colombia,COL,-72.0,4.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2015,21.5,31.66,14.17,C,C,C,Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",174,Comoros,COM,44.25,-12.16666666,Sub-Saharan Africa,G,Global,2017,PT,Percent,2004,57.47,65.48,52.09,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",178,Congo,COG,15.0,-1.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2005,18.93,21.97,15.73,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",180,Democratic Republic of the Congo,COD,25.0,0.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2005,32.2,36.06,28.25,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,False,False,False
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",180,Democratic Republic of the Congo,COD,25.0,0.0,Sub-Saharan Africa,G,Global,2017,PT,Percent,2012,31.66,34.15,29.22,C,C,C,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,Repository: ILO-STATISTICS - Micro data processing,True,True,True
I.14,c6bf121c,"Proportion of employed working part-time, by sex",c6bf121c,"Proportion of employed working part-time, by sex",188,Costa Rica,CRI,-84.0,10.0,Latin America and the Caribbean,G,Global,2017,PT,Percent,2010,20.09,31.7,13.19,C,C,C,Data reference period: July,Data reference period: July,Data reference period: July,False,False,False
