INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE__F,OBS_VALUE___T,OBS_VALUE__M,NATURE__F,NATURE___T,NATURE__M,isLatestValue__F,isLatestValue___T,isLatestValue__M
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",144,Sri Lanka,LKA,80.70489654,7.614693343,Central and Southern Asia,G,Global,2021,PT,Percent,2017,99.14777,98.85646,98.54505,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",144,Sri Lanka,LKA,80.70489654,7.614693343,Central and Southern Asia,G,Global,2021,PT,Percent,2018,99.04459,98.78194,98.50948,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1990,82.55102,88.44215,93.96849,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1991,83.20061,88.8829,94.28782,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1992,83.71179,89.16075,94.42001,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1993,84.28802,89.55422,94.61687,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1994,84.84352,89.92306,94.76511,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1995,85.32503,90.17665,94.8909,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1996,85.77558,90.43068,94.93954,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1997,86.19841,90.65802,94.96702,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1998,87.08574,91.10699,94.9881,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1999,87.502,91.31291,94.99069,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,87.75431,91.70854,95.52695,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2001,88.14483,91.95952,95.62238,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2002,88.96308,92.59684,96.0556,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2003,88.7179,92.20251,95.53036,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2004,89.01259,92.34313,95.56329,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,89.30961,92.5814,95.72852,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,89.413,92.65238,95.7522,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,89.49308,92.72742,95.81103,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,89.58407,92.81526,95.83306,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,85.52185,88.8436,91.95125,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,85.61648,88.85553,91.89438,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,85.93409,89.0454,91.95192,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,90.70521,93.72727,96.52304,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,90.18296,93.32123,95.79035,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,91.63188,94.52946,97.23246,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,85.90193,88.99469,91.89945,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,92.06069,94.86487,97.48248,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,92.70696,95.30558,97.72648,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,85.99311,89.06372,91.90975,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",145,Western Asia,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,86.0254,89.09021,91.93511,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,1993,8.94584,17.34738,26.24623,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2000,23.2354,37.55735,55.6862,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2004,30.77491,41.67312,53.70823,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2015,25.99362,38.77242,51.8363,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",148,Chad,TCD,18.66618401,15.36279341,Sub-Saharan Africa,G,Global,2021,PT,Percent,2016,22.38715,30.79161,40.69289,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1990,61.63517,70.37638,78.86857,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1991,63.56182,72.16022,80.52481,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1992,65.16161,73.35153,81.32217,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1993,63.46375,72.49154,81.27322,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1994,64.95402,73.44462,81.82752,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1995,66.45935,74.56574,82.43451,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1996,68.23842,75.86953,83.17031,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1997,69.7143,76.82934,83.73497,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1998,70.56011,77.42332,84.08394,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,1999,72.03727,78.38562,84.54492,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,73.42582,79.13828,84.95365,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2001,74.94675,80.38079,85.6514,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2002,76.36973,81.32041,86.13368,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2003,76.87395,83.13964,89.21663,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2004,78.24066,83.95613,89.54612,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2005,79.31576,84.77762,89.83673,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,78.266,82.25916,86.14231,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2007,79.80849,83.41317,86.91494,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2008,81.16137,84.45395,87.62053,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2009,81.00696,84.48656,87.85415,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,82.13828,85.27735,88.3158,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2011,82.85982,85.8469,88.73313,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2012,85.36635,87.75144,90.05909,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2013,87.5706,89.12804,90.63419,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,88.39013,89.6148,90.79882,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2015,89.09198,90.05702,90.98835,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2016,86.74286,87.69557,88.61356,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2017,87.62137,88.32858,88.99767,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2018,88.27654,88.78808,89.27717,C,C,C,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",15,Northern Africa,,,,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2019,88.67737,89.08905,89.48281,C,C,C,True,True,True
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",150,Europe,,,,Europe and Northern America,G,Global,2021,PT,Percent,1995,99.4656,99.39961,99.33788,E,E,E,False,False,False
II.9,I2e391327,"Youth literacy rate of persons aged 15-24 years, by sex",Sed7f11c7,"Youth literacy rate of persons (15-24 years), by sex",150,Europe,,,,Europe and Northern America,G,Global,2021,PT,Percent,1996,99.47421,99.40889,99.34799,E,E,E,False,False,False
