INDICATOR_LABEL,INDICATOR_ID,INDICATOR_DESC,MINSET_SERIES,MINSET_SERIES_DESC,REF_AREA,REF_AREA_DESC,ISO3,X,Y,SDG_REGION,REPORTING_TYPE,REPORTING_TYPE_DESC,SOURCE_YEAR,UNIT_MEASURE,UNIT_MEASURE_DESC,TIME_PERIOD,OBS_VALUE___T__ISCED11_1___T__Q4,OBS_VALUE___T__ISCED11_1___T__Q5,OBS_VALUE___T__ISCED11_1___T__Q2,OBS_VALUE___T__ISCED11_1___T__Q1,OBS_VALUE___T__ISCED11_1___T__Q3,OBS_VALUE___T__ISCED11_1___T___T,OBS_VALUE__F__ISCED11_1___T__Q5,OBS_VALUE__F__ISCED11_1___T__Q1,OBS_VALUE__F__ISCED11_1___T__Q2,OBS_VALUE__F__ISCED11_1___T__Q3,OBS_VALUE__F__ISCED11_1___T___T,OBS_VALUE__F__ISCED11_1___T__Q4,OBS_VALUE__M__ISCED11_1___T__Q1,OBS_VALUE__M__ISCED11_1___T___T,OBS_VALUE__M__ISCED11_1___T__Q5,OBS_VALUE__M__ISCED11_1___T__Q3,OBS_VALUE__M__ISCED11_1___T__Q4,OBS_VALUE__M__ISCED11_1___T__Q2,OBS_VALUE___T__ISCED11_1__R__Q5,OBS_VALUE___T__ISCED11_1__R___T,OBS_VALUE___T__ISCED11_1__R__Q3,OBS_VALUE___T__ISCED11_1__R__Q4,OBS_VALUE___T__ISCED11_1__R__Q2,OBS_VALUE___T__ISCED11_1__R__Q1,OBS_VALUE__F__ISCED11_1__R__Q5,OBS_VALUE__F__ISCED11_1__R___T,OBS_VALUE__F__ISCED11_1__R__Q4,OBS_VALUE__F__ISCED11_1__R__Q3,OBS_VALUE__F__ISCED11_1__R__Q1,OBS_VALUE__F__ISCED11_1__R__Q2,OBS_VALUE__M__ISCED11_1__R__Q5,OBS_VALUE__M__ISCED11_1__R__Q2,OBS_VALUE__M__ISCED11_1__R__Q1,OBS_VALUE__M__ISCED11_1__R___T,OBS_VALUE__M__ISCED11_1__R__Q4,OBS_VALUE__M__ISCED11_1__R__Q3,OBS_VALUE___T__ISCED11_1__U__Q5,OBS_VALUE___T__ISCED11_1__U__Q2,OBS_VALUE___T__ISCED11_1__U___T,OBS_VALUE___T__ISCED11_1__U__Q4,OBS_VALUE___T__ISCED11_1__U__Q3,OBS_VALUE___T__ISCED11_1__U__Q1,OBS_VALUE__F__ISCED11_1__U__Q3,OBS_VALUE__F__ISCED11_1__U__Q5,OBS_VALUE__F__ISCED11_1__U__Q4,OBS_VALUE__F__ISCED11_1__U___T,OBS_VALUE__F__ISCED11_1__U__Q1,OBS_VALUE__F__ISCED11_1__U__Q2,OBS_VALUE__M__ISCED11_1__U__Q4,OBS_VALUE__M__ISCED11_1__U__Q5,OBS_VALUE__M__ISCED11_1__U___T,OBS_VALUE__M__ISCED11_1__U__Q3,OBS_VALUE__M__ISCED11_1__U__Q2,OBS_VALUE__M__ISCED11_1__U__Q1,NATURE___T__ISCED11_1___T__Q4,NATURE___T__ISCED11_1___T__Q5,NATURE___T__ISCED11_1___T__Q2,NATURE___T__ISCED11_1___T__Q1,NATURE___T__ISCED11_1___T__Q3,NATURE___T__ISCED11_1___T___T,NATURE__F__ISCED11_1___T__Q5,NATURE__F__ISCED11_1___T__Q1,NATURE__F__ISCED11_1___T__Q2,NATURE__F__ISCED11_1___T__Q3,NATURE__F__ISCED11_1___T___T,NATURE__F__ISCED11_1___T__Q4,NATURE__M__ISCED11_1___T__Q1,NATURE__M__ISCED11_1___T___T,NATURE__M__ISCED11_1___T__Q5,NATURE__M__ISCED11_1___T__Q3,NATURE__M__ISCED11_1___T__Q4,NATURE__M__ISCED11_1___T__Q2,NATURE___T__ISCED11_1__R__Q5,NATURE___T__ISCED11_1__R___T,NATURE___T__ISCED11_1__R__Q3,NATURE___T__ISCED11_1__R__Q4,NATURE___T__ISCED11_1__R__Q2,NATURE___T__ISCED11_1__R__Q1,NATURE__F__ISCED11_1__R__Q5,NATURE__F__ISCED11_1__R___T,NATURE__F__ISCED11_1__R__Q4,NATURE__F__ISCED11_1__R__Q3,NATURE__F__ISCED11_1__R__Q1,NATURE__F__ISCED11_1__R__Q2,NATURE__M__ISCED11_1__R__Q5,NATURE__M__ISCED11_1__R__Q2,NATURE__M__ISCED11_1__R__Q1,NATURE__M__ISCED11_1__R___T,NATURE__M__ISCED11_1__R__Q4,NATURE__M__ISCED11_1__R__Q3,NATURE___T__ISCED11_1__U__Q5,NATURE___T__ISCED11_1__U__Q2,NATURE___T__ISCED11_1__U___T,NATURE___T__ISCED11_1__U__Q4,NATURE___T__ISCED11_1__U__Q3,NATURE___T__ISCED11_1__U__Q1,NATURE__F__ISCED11_1__U__Q3,NATURE__F__ISCED11_1__U__Q5,NATURE__F__ISCED11_1__U__Q4,NATURE__F__ISCED11_1__U___T,NATURE__F__ISCED11_1__U__Q1,NATURE__F__ISCED11_1__U__Q2,NATURE__M__ISCED11_1__U__Q4,NATURE__M__ISCED11_1__U__Q5,NATURE__M__ISCED11_1__U___T,NATURE__M__ISCED11_1__U__Q3,NATURE__M__ISCED11_1__U__Q2,NATURE__M__ISCED11_1__U__Q1,isLatestValue___T__ISCED11_1___T__Q4,isLatestValue___T__ISCED11_1___T__Q5,isLatestValue___T__ISCED11_1___T__Q2,isLatestValue___T__ISCED11_1___T__Q1,isLatestValue___T__ISCED11_1___T__Q3,isLatestValue___T__ISCED11_1___T___T,isLatestValue__F__ISCED11_1___T__Q5,isLatestValue__F__ISCED11_1___T__Q1,isLatestValue__F__ISCED11_1___T__Q2,isLatestValue__F__ISCED11_1___T__Q3,isLatestValue__F__ISCED11_1___T___T,isLatestValue__F__ISCED11_1___T__Q4,isLatestValue__M__ISCED11_1___T__Q1,isLatestValue__M__ISCED11_1___T___T,isLatestValue__M__ISCED11_1___T__Q5,isLatestValue__M__ISCED11_1___T__Q3,isLatestValue__M__ISCED11_1___T__Q4,isLatestValue__M__ISCED11_1___T__Q2,isLatestValue___T__ISCED11_1__R__Q5,isLatestValue___T__ISCED11_1__R___T,isLatestValue___T__ISCED11_1__R__Q3,isLatestValue___T__ISCED11_1__R__Q4,isLatestValue___T__ISCED11_1__R__Q2,isLatestValue___T__ISCED11_1__R__Q1,isLatestValue__F__ISCED11_1__R__Q5,isLatestValue__F__ISCED11_1__R___T,isLatestValue__F__ISCED11_1__R__Q4,isLatestValue__F__ISCED11_1__R__Q3,isLatestValue__F__ISCED11_1__R__Q1,isLatestValue__F__ISCED11_1__R__Q2,isLatestValue__M__ISCED11_1__R__Q5,isLatestValue__M__ISCED11_1__R__Q2,isLatestValue__M__ISCED11_1__R__Q1,isLatestValue__M__ISCED11_1__R___T,isLatestValue__M__ISCED11_1__R__Q4,isLatestValue__M__ISCED11_1__R__Q3,isLatestValue___T__ISCED11_1__U__Q5,isLatestValue___T__ISCED11_1__U__Q2,isLatestValue___T__ISCED11_1__U___T,isLatestValue___T__ISCED11_1__U__Q4,isLatestValue___T__ISCED11_1__U__Q3,isLatestValue___T__ISCED11_1__U__Q1,isLatestValue__F__ISCED11_1__U__Q3,isLatestValue__F__ISCED11_1__U__Q5,isLatestValue__F__ISCED11_1__U__Q4,isLatestValue__F__ISCED11_1__U___T,isLatestValue__F__ISCED11_1__U__Q1,isLatestValue__F__ISCED11_1__U__Q2,isLatestValue__M__ISCED11_1__U__Q4,isLatestValue__M__ISCED11_1__U__Q5,isLatestValue__M__ISCED11_1__U___T,isLatestValue__M__ISCED11_1__U__Q3,isLatestValue__M__ISCED11_1__U__Q2,isLatestValue__M__ISCED11_1__U__Q1
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2021,PT,Percent,2006,63.75375,81.1771,54.15173,33.75958,50.91745,58.51086,80.80189,25.98277,52.46723,51.42554,57.36138,62.11122,39.22201,59.51092,81.51579,50.47501,65.40288,55.57968,82.08405,46.73652,46.20203,50.88335,52.17357,32.68884,86.43199,44.85646,50.77557,46.39469,25.5327,49.91955,78.38,53.98431,37.74498,48.22588,50.97687,46.04364,81.05656,64.40894,74.00748,73.46701,60.00776,,60.30159,80.07925,69.63197,72.03454,,63.6165,77.76533,81.94553,75.94754,59.72206,65.29478,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,,C,C,C,C,C,C,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,False,False,False,False,False,False,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,63.52771,74.63263,56.54845,39.55481,54.75659,58.49359,76.67216,43.26287,57.64101,54.14013,61.12356,69.17516,36.15038,55.91554,72.44619,55.34827,57.81545,55.52968,41.40832,44.00837,44.95814,35.84105,53.54114,38.41959,46.39624,46.22753,40.12099,42.44296,42.68375,55.11727,33.82394,52.01384,34.43524,41.99261,32.3026,46.93978,76.8805,66.27828,73.88084,78.51616,66.28704,59.40591,65.21962,79.08769,82.6046,75.74189,,66.54207,73.90451,74.56873,71.90284,67.57846,66.0612,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2021,PT,Percent,2013,67.58617,85.05299,54.55524,48.79016,50.68662,61.99319,83.28287,44.30446,57.49796,48.11911,60.17826,66.13989,54.3266,63.98253,87.09157,53.84365,68.85587,51.47849,,45.76828,38.87934,26.67424,51.46748,47.60583,,45.75185,28.69653,40.97171,43.94719,53.87248,,48.94619,52.0658,45.78732,24.15589,36.30047,85.69772,69.63534,75.33307,71.23788,65.70219,58.11926,57.2305,83.57268,70.17201,72.62929,46.98574,75.34181,72.14481,88.15823,78.16357,76.08788,63.74665,73.28078,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,,False,True,False,False,False,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",270,Gambia,GMB,-15.39944785,13.45295927,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,75.02432,84.50723,52.65108,46.25517,64.08469,65.52499,86.94018,49.52454,59.79838,68.49417,69.31764,78.222,42.01114,61.31102,82.00903,59.67581,71.01907,45.16618,,46.31104,54.01246,75.05358,47.04218,41.08581,,48.3672,,54.16256,44.2595,49.27179,,44.27818,36.78675,43.64275,,53.83353,84.50723,57.9519,73.30997,75.02291,67.26737,63.54846,73.56026,86.94018,78.73907,78.7047,68.64516,71.46787,70.44047,82.00903,67.67878,61.3146,45.87568,57.80232,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,C,,C,C,C,,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2010,99.7,99.62,98.76,96.8,99.06,98.78,,,,,98.97,,,98.6,,,,,,98.85,,,,,,,,,,,,,,,,,,,98.74,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",275,State of Palestine,PSE,35.25694122,31.94347933,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2014,99.73927,99.40923,98.69192,98.84325,98.83755,99.11888,99.16549,100.0,99.75069,98.55724,99.45833,100.0,97.69869,98.79583,99.64117,99.13664,99.52091,97.70656,99.60206,99.23174,98.6396,100.0,98.23828,,100.0,99.13537,100.0,98.2295,,98.27515,99.20251,98.19544,,99.32572,100.0,99.12383,99.36501,98.75948,99.09488,99.64914,98.91125,98.82376,98.68761,98.96759,100.0,99.52805,100.0,100.0,99.33908,99.73855,98.68475,99.14108,97.64256,97.65672,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2021,PT,Percent,2003,67.89,80.79,44.06,26.73,59.95,57.78,,,,,58.72,,,56.87,,,,,,47.02,,,,,,,,,,,,,,,,,,,70.46,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2021,PT,Percent,2006,84.37,91.7,63.55,34.06,73.18,70.33,,,,,72.89,,,68.06,,,,,,61.29,,,,,,,,,,,,,,,,,,,81.69,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2021,PT,Percent,2009,77.00922,84.15692,57.20115,36.70856,66.74186,65.12708,82.12754,34.22886,58.64621,69.1134,65.91478,76.38908,38.84486,64.33082,86.66994,64.49628,77.74045,55.97245,82.27102,55.59834,66.71328,76.68466,57.25645,36.57887,80.06627,56.4679,76.09167,66.10831,35.25081,60.63356,84.50857,54.45628,37.71579,54.81745,77.47026,67.23323,84.38351,56.83262,76.61093,77.15266,66.78209,39.33254,72.87067,82.35063,76.53085,75.9211,,46.66474,77.84937,86.96233,77.41534,60.17672,67.04625,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2021,PT,Percent,2010,,,,,,64.14412,,,,,65.26145,,,63.04644,,,,,,53.34633,,,,,,54.69416,,,,,,,,52.16929,,,,,74.83597,,,,,,,74.55871,,,,,75.14201,,,,,,,,,C,,,,,C,,,C,,,,,,C,,,,,,C,,,,,,,,C,,,,,C,,,,,,,C,,,,,C,,,,,,,,,False,,,,,False,,,False,,,,,,False,,,,,,False,,,,,,,,False,,,,,False,,,,,,,False,,,,,False,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2021,PT,Percent,2011,79.47,88.46,58.78,38.41,70.05,65.58,,,,,68.68,,,62.59,,,,,,56.56,,,,,,,,,,,,,,,,,,,76.56,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2021,PT,Percent,2014,80.53444,81.9481,60.22828,42.05218,73.10928,65.83102,77.01302,42.93254,61.31843,76.3596,67.84778,82.95041,41.35133,63.79495,87.74198,69.43141,77.55834,59.26066,,56.85624,73.49139,78.96395,60.19485,41.76791,,59.23054,80.88592,76.62162,42.38846,61.79134,,58.80714,41.24968,54.68194,,70.10227,81.92009,60.36563,75.95959,80.8664,72.68215,44.7667,76.07928,76.92595,83.41789,76.62092,,59.48073,77.80825,87.91571,75.21419,68.64326,61.22145,42.14102,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,,False,False,False,False,False,,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",288,Ghana,GHA,-1.205623522,7.964825185,Sub-Saharan Africa,G,Global,2021,PT,Percent,2018,80.70733,85.88479,65.15837,52.16863,74.63858,70.9572,84.1771,54.0521,69.18399,76.00761,73.14529,80.61142,50.7862,68.88044,88.26517,73.05567,80.79156,61.84529,83.13785,64.8906,74.56491,80.10122,63.48442,51.05596,78.15771,66.18978,74.10544,74.85643,52.72277,67.77515,88.78075,60.54984,49.77237,63.81683,84.62786,74.22096,86.66675,69.67369,78.7441,81.02221,74.72167,62.00159,77.33209,85.70222,83.59676,80.7511,,71.87464,78.5776,88.09451,76.47033,71.77141,66.71241,58.22245,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,C,C,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",296,Kiribati,KIR,-157.5643005,1.768837732,"Oceania, exc. Australia and New Zealand",G,Global,2021,PT,Percent,2019,96.96077,95.83412,93.21826,88.40463,96.0673,94.08632,96.43649,92.5132,97.74357,99.24667,96.45159,95.89102,85.23908,92.13564,95.30502,92.21691,97.7854,90.28146,,92.54235,97.47414,,94.39044,88.40463,,95.79147,,97.77191,92.5132,97.6977,,92.04423,85.23908,89.99755,,97.08451,95.61404,,95.53265,97.08738,95.38462,,100.0,96.22642,95.65217,97.03704,,,98.24561,95.08197,94.23077,90.0,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,,C,C,,C,,C,C,C,,C,C,C,,C,C,,C,C,C,,C,C,C,C,,,C,C,C,C,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,,True,True,,True,,True,True,True,,True,True,True,,True,True,,True,True,True,,True,True,True,True,,,True,True,True,True,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2000,98.64,99.04,96.95,94.38,96.89,97.06,,,,,96.91,,,97.22,,,,,,95.75,,,,,,,,,,,,,,,,,,,98.24,,,,,,,,,,,,,,,,C,C,C,C,C,C,,,,,C,,,C,,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,False,,,False,,,,,,False,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",31,Azerbaijan,AZE,50.01064725,40.39229544,Northern Africa and Western Asia,G,Global,2021,PT,Percent,2006,99.47483,99.5546,98.60269,94.75801,97.77047,97.9422,100.0,90.61409,97.48271,97.01952,96.71305,99.27628,98.48505,99.02304,99.11541,98.51577,99.63122,99.42689,,96.93472,97.72253,95.69769,98.15212,95.78772,,94.44503,94.36253,95.22824,92.78062,96.46946,,99.27264,98.38002,98.94397,96.85065,100.0,99.5522,100.0,98.81858,100.0,97.81422,83.41337,98.52868,100.0,100.0,98.52446,71.8783,100.0,100.0,99.10782,99.09715,97.04907,100.0,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.25,93.71,96.16,99.37,97.53,94.09,98.12,99.21,99.55,97.16,95.46,95.71,99.2,99.29,95.18,96.92,91.79,92.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53,93.33,94.97,97.8,97.01,92.46,96.92,96.71,99.36,95.42,93.32,93.9,96.42,98.31,94.52,97.1,92.65,91.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.79,93.71,95.08,99.45,93.3,94.32,94.87,99.19,99.45,96.37,95.5,95.67,99.44,96.41,93.76,91.74,91.66,92.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.03,90.86,91.41,92.93,92.28,89.57,93.14,92.52,95.12,92.44,92.33,90.44,90.74,95.7,90.39,91.59,91.35,86.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.08,93.8,94.13,94.33,95.48,91.56,95.24,99.5,91.45,95.16,94.65,95.99,96.83,98.57,93.11,95.68,91.55,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
II.5,Ief9e0d38,Completion rate (primary education),Sc5211ad2,"Completion rate, by sex, location and wealth quintile, primary education",32,Argentina,ARG,-65.14563274,-35.19446255,Latin America and the Caribbean,G,Global,2021,PT,Percent,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.22,95.19,95.25,98.95,96.51,91.83,98.21,96.95,98.98,95.65,92.81,95.18,98.92,99.4,94.9,95.27,95.21,90.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
